Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,AvailableHabitat,EggCrowdingCorrection
829,340461476,arabiensis,1000,62332,4736,17842,39754,85056,61623,1083712,2796480,1398240,10347,391,10203,359,7861,0,5972,1094,1082,62332,0,0,0,155887,0.046754
829,340461476,funestus,1000,21962,1574,6223,14165,29384,22807,303400,937120,468560,7188,281,0,0,2826,0,2079,746,0,21962,0,0,0,42165.1,0.0320749
829,340461476,gambiae,1000,153188,0,0,153188,95051,67777,1203796,8842800,4421400,49989,0,0,0,8474,0,3781,5029,0,0,153188,0,0,173536,0.0157097
830,340461476,arabiensis,1000,62081,4626,17824,39631,84719,60860,1115582,2920960,1460480,10834,430,10795,426,7947,0,5935,1116,1147,62081,0,0,0,144650,0.055744
830,340461476,funestus,1000,21829,1557,6229,14043,29452,22976,308535,1011160,505580,7561,300,0,0,2784,0,2093,824,0,21829,0,0,0,39766.1,0.0449943
830,340461476,gambiae,1000,152641,0,0,152641,94701,67395,1238176,9646000,4823000,53771,0,0,0,8600,0,3818,5329,0,0,152641,0,0,162082,0.0196246
831,340461476,arabiensis,1000,61722,4658,17695,39369,84379,62095,1130602,2731280,1365640,10374,352,10235,366,7572,0,5810,1043,1078,61722,0,0,0,146886,0.0495214
831,340461476,funestus,1000,21846,1520,6242,14084,29480,22812,311301,976440,488220,7338,260,0,0,2843,0,2018,808,0,21846,0,0,0,39708.7,0.0393272
831,340461476,gambiae,1000,151827,0,0,151827,94097,68804,1258716,9087400,4543700,51176,0,0,0,8208,0,3807,5215,0,0,151827,0,0,160715,0.016803
832,340461476,arabiensis,1000,53742,4791,17393,31558,76323,77039,1148899,2719000,1359500,10058,376,10199,392,0,0,5834,1036,1110,53742,0,0,0,147793,0.0537791
832,340461476,funestus,1000,18956,1581,6201,11174,26689,28674,313380,948400,474200,7229,260,0,0,0,0,2108,782,0,18956,0,0,0,40311.2,0.0406668
832,340461476,gambiae,1000,143331,0,0,143331,85253,85322,1276445,8811000,4405500,49469,0,0,0,0,0,3642,4854,0,0,143331,0,0,164324,0.0176855
833,340461476,arabiensis,1000,55588,4739,16009,34840,77693,75476,1164896,2866160,1433080,7271,466,7185,465,8535,0,5132,774,783,55588,0,0,0,152139,0.0543556
833,340461476,funestus,1000,19739,1580,5755,12404,27355,27682,316016,998360,499180,5017,311,0,0,3169,0,1858,528,0,19739,0,0,0,40330,0.0425045
833,340461476,gambiae,1000,144447,0,0,144447,86520,83482,1293190,9490600,4745300,45031,0,0,0,9358,0,3649,4593,0,0,144447,0,0,170182,0.0186499
834,340461476,arabiensis,1000,55098,4696,16201,34201,77061,76818,1183708,2738000,1369000,10650,409,10579,373,6952,0,5220,1123,1099,55098,0,0,0,149074,0.0530811
834,340461476,funestus,1000,19861,1572,5865,12424,27364,27412,318369,955680,477840,7578,254,0,0,2704,0,1808,774,0,19861,0,0,0,40605.2,0.0403962
834,340461476,gambiae,1000,143546,0,0,143546,86005,84920,1315312,9017800,4508900,51419,0,0,0,7869,0,3559,5211,0,0,143546,0,0,165556,0.0179317
835,340461476,arabiensis,1000,55315,4741,15998,34576,77044,76205,1198582,2677880,1338940,9657,387,9820,409,7506,0,5316,966,1007,55315,0,0,0,150132,0.0544461
835,340461476,funestus,1000,19840,1590,5886,12364,27421,27448,320827,952600,476300,7145,245,0,0,2570,0,1864,727,0,19840,0,0,0,40749.1,0.0424882
835,340461476,gambiae,1000,143378,0,0,143378,86029,84784,1331489,8746400,4373200,48830,0,0,0,8285,0,3544,4909,0,0,143378,0,0,167082,0.0183589
836,340461476,arabiensis,1000,55438,4701,15377,35360,76774,87148,1203138,1893200,946600,8039,441,8052,451,7058,0,5236,857,842,55438,0,0,0,163064,0.0560637
836,340461476,funestus,1000,20130,1579,5651,12900,27535,27875,322647,657040,328520,5569,311,0,0,2704,0,1838,576,0,20130,0,0,0,41504.9,0.0427767
836,340461476,gambiae,1000,143132,0,0,143132,85705,97239,1336295,7959400,3979700,45524,0,0,0,7778,0,3577,4447,0,0,143132,0,0,181707,0.0191029
837,340461476,arabiensis,1000,55709,4693,15393,35623,77290,94909,1220348,2786480,1393240,10096,413,9982,397,7630,0,5299,1078,982,55709,0,0,0,163206,0.0861314
837,340461476,funestus,1000,20246,1542,5688,13016,27613,28290,325044,1019320,509660,7497,255,0,0,2766,0,1890,760,0,20246,0,0,0,41658.1,0.0631696
837,340461476,gambiae,1000,143066,0,0,143066,86080,105901,1356264,9082200,4541100,50325,0,0,0,8549,0,3553,5062,0,0,143066,0,0,181018,0.0228293
838,340461476,arabiensis,1000,56015,4704,15336,35975,77569,102651,1235424,2584600,1292300,9733,381,9845,393,7493,0,5218,992,977,56015,0,0,0,161353,0.0585705
838,340461476,funestus,1000,20123,1537,5715,12871,27596,28942,327769,940360,470180,7150,220,0,0,2605,0,1956,772,0,20123,0,0,0,41457.7,0.0408685
838,340461476,gambiae,1000,142776,0,0,142776,86323,114554,1374350,8629800,4314900,48871,0,0,0,8223,0,3570,4943,0,0,142776,0,0,177624,0.0199311
839,340461476,arabiensis,1000,56098,4658,15175,36265,77688,110960,1246738,2156080,1078040,8651,444,8640,435,7158,0,5274,929,872,56098,0,0,0,157663,0.0624286
839,340461476,funestus,1000,20271,1579,5599,13093,27541,29838,329246,752280,376140,6061,302,0,0,2661,0,1869,644,0,20271,0,0,0,42480.1,0.044087
839,340461476,gambiae,1000,142757,0,0,142757,86023,124214,1384813,8044800,4022400,45875,0,0,0,8149,0,3640,4528,0,0,142757,0,0,175633,0.0205827
840,340461476,arabiensis,1000,59423,4596,15246,39581,81147,112062,1251748,2668560,1334280,9798,393,9759,406,10792,0,5427,999,1041,59423,0,0,0,163123,0.073125
840,340461476,funestus,1000,20370,1585,5585,13200,27744,30049,331751,987880,493940,7287,285,0,0,2817,0,1941,777,0,20370,0,0,0,42449.4,0.0564684
840,340461476,gambiae,1000,146285,0,0,146285,90201,125114,1392708,8899600,4449800,49796,0,0,0,11919,0,3451,4940,0,0,146285,0,0,179370,0.0218319
841,340461476,arabiensis,1000,61951,4607,15750,41594,84010,113240,1262523,2611120,1305560,11199,369,11205,372,10440,0,5586,1203,1123,61951,0,0,0,166103,0.0611276
841,340461476,funestus,1000,20509,1608,5572,13329,28049,30011,333945,938680,469340,7145,255,0,0,2842,0,1970,733,0,20509,0,0,0,42705.1,0.0429702
841,340461476,gambiae,1000,149248,0,0,149248,93354,126068,1402356,8627000,4313500,52001,0,0,0,11860,0,3603,5294,0,0,149248,0,0,185007,0.0201549
842,340461476,arabiensis,1000,64771,4527,16314,43930,86548,113915,1275022,2310800,1155400,10366,428,10205,413,10694,0,5758,1051,1065,64771,0,0,0,163314,0.0636138
842,340461476,funestus,1000,20701,1569,5605,13527,28304,30231,336342,794000,397000,6458,282,0,0,2827,0,1987,648,0,20701,0,0,0,42733.2,0.0454948
842,340461476,gambiae,1000,152308,0,0,152308,96402,127129,1417155,8100800,4050400,49513,0,0,0,11816,0,3707,5049,0,0,152308,0,0,180996,0.0214451
843,340461476,arabiensis,1000,67205,4505,16733,45967,89184,113960,1283696,2590680,1295340,11121,382,11185,380,10880,0,6149,1119,1178,67205,0,0,0,160306,0.0706741
843,340461476,funestus,1000,21051,1598,5667,13786,28524,30246,338415,962120,481060,7316,285,0,0,3024,0,1961,713,0,21051,0,0,0,43061.1,0.0538201
843,340461476,gambiae,1000,155609,0,0,155609,99726,126416,1426235,8821000,4410500,52826,0,0,0,12342,0,3686,5355,0,0,155609,0,0,178211,0.022343
844,340461476,arabiensis,1000,69549,4198,17708,47643,91778,109697,1292532,2981240,1490620,12109,391,12191,380,11207,0,6421,1207,1235,69549,0,0,0,157122,0.0618778
844,340461476,funestus,1000,21239,1481,5854,13904,28672,28552,342140,942480,471240,7366,274,0,0,2894,0,1927,779,0,21239,0,0,0,41712.9,0.0447564
844,340461476,gambiae,1000,158766,0,0,158766,102518,121553,1436828,9181400,4590700,55065,0,0,0,12519,0,3804,5558,0,0,158766,0,0,173899,0.0202031
845,340461476,arabiensis,1000,71549,4270,18235,49044,93981,111899,1292227,2725840,1362920,11599,361,11735,320,11076,0,6696,1161,1219,71549,0,0,0,160516,0.0527036
845,340461476,funestus,1000,21494,1531,5877,14086,28695,29648,341754,869920,434960,6878,250,0,0,2945,0,1990,700,0,21494,0,0,0,44452.1,0.0442587
845,340461476,gambiae,1000,161838,0,0,161838,104924,124057,1434623,8735600,4367800,52999,0,0,0,12341,0,3872,5397,0,0,161838,0,0,179536,0.0189403
846,340461476,arabiensis,1000,73360,4290,18838,50232,95985,111542,1298251,2966800,1483400,12051,399,12319,412,11064,0,6769,1216,1268,73360,0,0,0,158541,0.0588869
846,340461476,funestus,1000,21636,1557,5894,14185,28916,29822,344721,974120,487060,7440,290,0,0,2930,0,2021,767,0,21636,0,0,0,43814.7,0.051099
846,340461476,gambiae,1000,164556,0,0,164556,107367,123881,1441574,9344400,4672200,55845,0,0,0,12153,0,3966,5469,0,0,164556,0,0,177084,0.0205522
847,340461476,arabiensis,1000,74699,4144,19739,50816,97553,112042,1300114,3228040,1614020,12788,381,12949,365,10984,0,7013,1335,1297,74699,0,0,0,158691,0.0534384
847,340461476,funestus,1000,21842,1502,6000,14340,29035,30028,347119,980120,490060,7436,261,0,0,2981,0,2032,743,0,21842,0,0,0,43722.9,0.0449787
847,340461476,gambiae,1000,166939,0,0,166939,109159,123717,1445698,9745200,4872600,57518,0,0,0,12146,0,4079,5684,0,0,166939,0,0,175197,0.0189508
848,340461476,arabiensis,1000,74704,4188,20285,50231,97935,115415,1301582,3102360,1551180,12600,328,12494,328,9766,0,7157,1297,1307,74704,0,0,0,158644,0.0491603
848,340461476,funestus,1000,21364,1552,5957,13855,28573,31610,349150,908560,454280,7168,222,0,0,2298,0,2083,693,0,21364,0,0,0,43975.2,0.0446098
848,340461476,gambiae,1000,167664,0,0,167664,109556,127275,1446758,9341200,4670600,55743,0,0,0,10634,0,4152,5757,0,0,167664,0,0,175715,0.0179777
849,340461476,arabiensis,1000,76567,4163,20543,51861,100310,114943,1302303,3239800,1619900,12422,412,12230,364,11638,0,7217,1315,1243,76567,0,0,0,159319,0.0511366
849,340461476,funestus,1000,21806,1545,5938,14323,29000,31128,351055,993400,496700,7004,285,0,0,3197,0,2013,742,0,21806,0,0,0,44330.5,0.0484009
849,340461476,gambiae,1000,170953,0,0,170953,112086,127444,1446562,9898600,4949300,56844,0,0,0,13092,0,4199,5604,0,0,170953,0,0,177463,0.0188108
850,340461476,arabiensis,1000,77306,4161,21306,51839,101670,152737,1266795,3410840,1705420,13703,386,13526,369,10775,0,7235,1410,1391,77306,0,0,0,154650,0.0491756
850,340461476,funestus,1000,22001,1540,6078,14383,29221,41370,342638,994360,497180,7751,278,0,0,3035,0,2055,785,0,22001,0,0,0,52446.9,0.0446251
850,340461476,gambiae,1000,172664,0,0,172664,113719,169454,1407579,10188800,5094400,60559,0,0,0,12084,0,4288,6085,0,0,172664,0,0,171804,0.0179281
851,340461476,arabiensis,1000,78493,4225,21762,52506,103122,156251,1261509,3327880,1663940,13072,328,12941,291,11163,0,7331,1339,1306,78493,0,0,0,121527,0.0453407
851,340461476,funestus,1000,22138,1535,6153,14450,29356,41660,352199,949240,474620,7439,237,0,0,3044,0,2128,779,0,22138,0,0,0,42588.2,0.0527444
851,340461476,gambiae,1000,174578,0,0,174578,114787,174411,1400980,9777000,4888500,57777,0,0,0,11923,0,4293,5716,0,0,174578,0,0,135727,0.0168621
852,340461476,arabiensis,1000,79468,4339,21916,53213,104442,159571,1222452,3278880,1639440,13228,405,12881,372,11074,0,7464,1327,1308,79468,0,0,0,125144,0.036518
852,340461476,funestus,1000,22323,1543,6133,14647,29617,41986,350555,926520,463260,7298,275,0,0,3031,0,2092,754,0,22323,0,0,0,43937.5,0.0448656
852,340461476,gambiae,1000,176773,0,0,176773,116054,178161,1357911,10060400,5030200,58755,0,0,0,12358,0,4269,5894,0,0,176773,0,0,139418,0.0138823
853,340461476,arabiensis,1000,80511,4371,22290,53850,105796,161643,1191264,3590160,1795080,13883,391,13758,369,11411,0,7585,1388,1395,80511,0,0,0,119461,0.0381667
853,340461476,funestus,1000,22494,1548,6263,14683,29738,42396,350882,1032440,516220,7853,263,0,0,3034,0,2035,828,0,22494,0,0,0,43318.8,0.0474221
853,340461476,gambiae,1000,178884,0,0,178884,118001,179275,1323938,10665400,5332700,62114,0,0,0,12757,0,4510,6136,0,0,178884,0,0,132423,0.0138581
854,340461476,arabiensis,1000,93648,4507,22515,66626,119443,137744,1159415,3436720,1718360,13604,344,13570,345,23620,0,7645,1434,1404,93648,0,0,0,117269,0.0332745
854,340461476,funestus,1000,26021,1572,6320,18129,33381,36167,350326,975760,487880,7546,249,0,0,6409,0,2149,733,0,26021,0,0,0,43586,0.0419577
854,340461476,gambiae,1000,194758,0,0,194758,133095,152845,1287437,10200200,5100100,60300,0,0,0,26293,0,4401,6018,0,0,194758,0,0,131101,0.0124161
855,340461476,arabiensis,1000,94132,4676,24623,64833,121616,137729,1126203,3461360,1730680,18977,416,18725,421,13456,0,8979,2020,1973,94132,0,0,0,122003,0.0341225
855,340461476,funestus,1000,25883,1618,6861,17404,33663,36325,350406,976960,488480,10426,294,0,0,3442,0,2516,1064,0,25883,0,0,0,43220,0.0446687
855,340461476,gambiae,1000,197543,0,0,197543,135642,152122,1250929,10376600,5188300,73612,0,0,0,15107,0,5021,7301,0,0,197543,0,0,135966,0.0128528
856,340461476,arabiensis,1000,95558,4781,25204,65573,123525,138616,1099635,3677960,1838980,15081,409,15077,465,13541,0,9014,1502,1599,95558,0,0,0,120578,0.035247
856,340461476,funestus,1000,26010,1583,6958,17469,34009,36456,348934,1029520,514760,8150,268,0,0,3460,0,2499,834,0,26010,0,0,0,44409,0.0442393
856,340461476,gambiae,1000,200966,0,0,200966,137863,153534,1221407,10971400,5485700,66221,0,0,0,14923,0,4946,6554,0,0,200966,0,0,134386,0.0131031
857,340461476,arabiensis,1000,96964,4937,25563,66464,125233,138992,1075553,3592920,1796460,14718,420,15063,411,13465,0,9029,1486,1544,96964,0,0,0,123055,0.032784
857,340461476,funestus,1000,26203,1613,7019,17571,34370,36542,349614,1004920,502460,8064,239,0,0,3449,0,2425,831,0,26203,0,0,0,43448.7,0.0431356
857,340461476,gambiae,1000,204106,0,0,204106,139513,153884,1194772,10645400,5322700,64402,0,0,0,14427,0,4928,6359,0,0,204106,0,0,137014,0.0122487
858,340461476,arabiensis,1000,97032,5089,26757,65186,126389,139110,1056996,5030440,2515220,18371,449,18448,434,12869,0,9077,1853,1871,97032,0,0,0,118994,0.0342493
858,340461476,funestus,1000,26316,1617,7299,17400,34730,36492,349369,1389680,694840,9907,277,0,0,3527,0,2423,991,0,26316,0,0,0,43416.3,0.043236
858,340461476,gambiae,1000,206071,0,0,206071,140640,154197,1174479,13012800,6506400,75130,0,0,0,14543,0,5106,7472,0,0,206071,0,0,132177,0.0128708
859,340461476,arabiensis,1000,97899,5267,26863,65769,127698,137761,1036816,3972520,1986260,15603,484,15489,451,13458,0,9401,1616,1574,97899,0,0,0,118707,0.0236548
859,340461476,funestus,1000,26491,1629,7385,17477,34789,36288,349054,1099200,549600,8550,300,0,0,3503,0,2467,861,0,26491,0,0,0,43456.6,0.0312419
859,340461476,gambiae,1000,208769,0,0,208769,141995,152530,1151978,11702400,5851200,69041,0,0,0,14782,0,5112,6972,0,0,208769,0,0,131936,0.0101574
860,340461476,arabiensis,1000,99155,5272,27299,66584,129318,136670,1016972,3973520,1986760,15787,475,15819,446,13820,0,9363,1623,1578,99155,0,0,0,120473,0.029882
860,340461476,funestus,1000,26578,1620,7372,17586,35018,36714,348542,1078320,539160,8480,269,0,0,3478,0,2510,881,0,26578,0,0,0,43696.7,0.0395348
860,340461476,gambiae,1000,212030,0,0,212030,144110,151514,1129962,11403400,5701700,67792,0,0,0,15133,0,5131,6741,0,0,212030,0,0,133866,0.0112743
861,340461476,arabiensis,1000,99542,5392,28014,66136,130568,135521,1001620,4875680,2437840,18172,414,18298,461,13556,0,9462,1846,1861,99542,0,0,0,119102,0.0303191
861,340461476,funestus,1000,26593,1671,7455,17467,35385,36953,348495,1295560,647780,9598,284,0,0,3430,0,2478,937,0,26593,0,0,0,43474.5,0.040523
861,340461476,gambiae,1000,213621,0,0,213621,145153,151238,1112611,13281000,6640500,77157,0,0,0,14740,0,5383,7766,0,0,213621,0,0,132636,0.0117392
862,340461476,arabiensis,1000,100036,5495,28282,66259,131369,96255,1025808,4091240,2045620,16202,507,16109,467,13239,0,9501,1642,1602,100036,0,0,0,80718.8,0.0244278
862,340461476,funestus,1000,26679,1666,7425,17588,35434,26346,358428,1154360,577180,8763,304,0,0,3573,0,2561,926,0,26679,0,0,0,33275,0.0335566
862,340461476,gambiae,1000,216041,0,0,216041,146303,107170,1139644,12175000,6087500,71564,0,0,0,14857,0,5204,7233,0,0,216041,0,0,89830.1,0.00998691
863,340461476,arabiensis,1000,99988,5497,28547,65944,131966,96786,973363,4187280,2093640,16191,480,16267,491,12879,0,9596,1608,1723,99988,0,0,0,125646,0.0197297
863,340461476,funestus,1000,26605,1647,7536,17422,35629,26876,347958,1127000,563500,8782,268,0,0,3402,0,2526,950,0,26605,0,0,0,43481.2,0.0288255
863,340461476,gambiae,1000,217993,0,0,217993,146488,107528,1081940,12024800,6012400,70806,0,0,0,14189,0,5200,7037,0,0,217993,0,0,139182,0.00737824
864,340461476,arabiensis,1000,100181,5545,28828,65808,132616,96603,970194,4809200,2404600,17699,466,17814,429,13399,0,9517,1869,1820,100181,0,0,0,118792,0.0300067
864,340461476,funestus,1000,26901,1695,7589,17617,35925,26770,348469,1265240,632620,9367,300,0,0,3737,0,2485,956,0,26901,0,0,0,42709,0.0385814
864,340461476,gambiae,1000,219228,0,0,219228,147390,106879,1080290,13624200,6812100,77821,0,0,0,14571,0,5405,7931,0,0,219228,0,0,129694,0.0115745
865,340461476,arabiensis,1000,100447,5636,29129,65682,133027,96694,960761,4289720,2144860,16595,528,16531,480,13011,0,9428,1688,1629,100447,0,0,0,121100,0.0247009
865,340461476,funestus,1000,26971,1681,7595,17695,35998,26971,348528,1158320,579160,9106,301,0,0,3563,0,2544,949,0,26971,0,0,0,42391.4,0.0337556
865,340461476,gambiae,1000,221316,0,0,221316,148029,107031,1066862,12642600,6321300,73643,0,0,0,14764,0,5364,7312,0,0,221316,0,0,135206,0.00951938
866,340461476,arabiensis,1000,87550,6239,28713,52598,120478,122055,954937,4310840,2155420,16369,494,16528,505,0,0,9500,1720,1677,87550,0,0,0,120179,0.0282303
866,340461476,funestus,1000,23547,1821,7505,14221,32527,36288,346063,1160880,580440,8886,283,0,0,0,0,2548,876,0,23547,0,0,0,44600.4,0.0365973
866,340461476,gambiae,1000,208393,0,0,208393,133837,135545,1061818,12541000,6270500,73183,0,0,0,0,0,5530,7393,0,0,208393,0,0,132755,0.0106945
867,340461476,arabiensis,1000,88462,5299,27739,55424,120985,113421,957475,4702800,2351400,11918,610,11877,611,11751,0,8427,1168,1244,88462,0,0,0,112167,0.0278783
867,340461476,funestus,1000,24154,1557,7268,15329,32796,35559,348251,1240640,620320,6238,344,0,0,3430,0,2207,616,0,24154,0,0,0,42158.9,0.0384195
867,340461476,gambiae,1000,209513,0,0,209513,134041,126497,1063948,13703600,6851800,64994,0,0,0,12903,0,5273,6510,0,0,209513,0,0,124544,0.0105857
868,340461476,arabiensis,1000,88572,5443,27907,55222,121503,106655,951082,4365560,2182780,16163,297,16261,336,11934,0,8516,1669,1639,88572,0,0,0,112493,0.0238512
868,340461476,funestus,1000,24317,1637,7249,15431,32817,35314,347347,1191840,595920,8993,196,0,0,3450,0,2347,940,0,24317,0,0,0,42812,0.0339816
868,340461476,gambiae,1000,210230,0,0,210230,134196,119311,1056332,12998800,6499400,73762,0,0,0,13277,0,5191,7369,0,0,210230,0,0,125418,0.00908839
869,340461476,arabiensis,1000,88666,5618,27918,55130,121903,72648,973507,4298360,2149180,15997,331,16113,339,11716,0,8424,1592,1606,88666,0,0,0,89191.6,0.0257682
869,340461476,funestus,1000,24451,1641,7370,15440,32856,25337,357320,1173440,586720,8975,204,0,0,3313,0,2266,913,0,24451,0,0,0,32590.6,0.035921
869,340461476,gambiae,1000,211104,0,0,211104,134918,81268,1081470,12937000,6468500,73753,0,0,0,13310,0,5131,7305,0,0,211104,0,0,99306.5,0.00964842
870,340461476,arabiensis,1000,88977,5932,26681,56364,121918,67029,946020,3067360,1533680,12900,389,13080,413,11445,0,8455,1359,1320,88977,0,0,0,112059,0.0207502
870,340461476,funestus,1000,25209,1692,7029,16488,33627,23844,347167,808520,404260,7020,230,0,0,3908,0,2374,776,0,25209,0,0,0,42497.7,0.0277736
870,340461476,gambiae,1000,212256,0,0,212256,134965,74647,1050610,11509400,5754700,67052,0,0,0,12919,0,5121,6646,0,0,212256,0,0,125034,0.00767616
871,340461476,arabiensis,1000,86479,5977,26685,53817,119109,66427,943940,4249680,2124840,15697,335,15835,338,9018,0,8327,1564,1625,86479,0,0,0,110842,0.0365328
871,340461476,funestus,1000,25143,1711,7216,16216,33574,23928,348033,1183880,591940,9399,205,0,0,3213,0,2343,936,0,25143,0,0,0,41388.2,0.0525624
871,340461476,gambiae,1000,209522,0,0,209522,132374,73836,1048709,13013800,6506900,73845,0,0,0,10089,0,5321,7502,0,0,209522,0,0,123272,0.0108636
872,340461476,arabiensis,1000,84696,6126,26192,52378,117215,66175,941006,4241560,2120780,14608,365,14717,372,9342,0,8157,1517,1451,84696,0,0,0,109870,0.0260825
872,340461476,funestus,1000,25216,1687,7274,16255,33541,23710,347927,1176640,588320,8753,208,0,0,3294,0,2324,897,0,25216,0,0,0,41253.2,0.0349598
872,340461476,gambiae,1000,207381,0,0,207381,130255,73622,1043944,13059400,6529700,71386,0,0,0,10285,0,5263,7163,0,0,207381,0,0,123696,0.00947239
873,340461476,arabiensis,1000,73951,6271,25269,42411,106148,84219,936670,3418680,1709340,12693,452,12744,429,0,0,8146,1318,1281,73951,0,0,0,107216,0.0259031
873,340461476,funestus,1000,22070,1727,7136,13207,30402,30290,347502,930360,465180,7593,257,0,0,0,0,2323,823,0,22070,0,0,0,41439.6,0.0350602
873,340461476,gambiae,1000,195747,0,0,195747,117973,93510,1040439,11832600,5916300,65677,0,0,0,0,0,5068,6566,0,0,195747,0,0,119435,0.00947178
874,340461476,arabiensis,1000,72909,6414,23260,43235,104078,84573,929858,4121960,2060980,10624,399,10500,401,8317,0,7177,1115,1067,72909,0,0,0,108798,0.0313618
874,340461476,funestus,1000,22334,1745,6699,13890,30408,30380,346592,1249520,624760,6327,210,0,0,3001,0,2121,616,0,22334,0,0,0,42113.4,0.0445415
874,340461476,gambiae,1000,193615,0,0,193615,115750,94113,1033230,13042200,6521100,61965,0,0,0,9052,0,4840,6344,0,0,193615,0,0,120832,0.0100937
