Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
113,29,654.692,0,F,1,1,10337,0,0,29.5163,0,1,1,0,0,0,1,1,0,0,0,0,2813,0,1,20.0383,0,1,1,0,0,0,1,1,0,0,0,0
114,29,49.877,0,F,1,1,12277,0,0,30.3934,0,1,1,0,0,0,1,1,0,0,0,0,7341,0,1,33.882,0,1,1,0,0,0,1,1,0,0,0,0
115,29,203.339,0,F,1,1,16960,0,0,20.4169,0,1,1,0,0,0,1,1,0,0,0,0,14911,0,1,14.7038,0,1,1,0,0,0,1,1,0,0,0,0
116,29,280.639,0,F,1,1,753,0,0,50.3719,0,1,1,0,0,0,1,1,0,0,0,0,12163,0,1,46.9418,0,1,1,0,0,0,1,1,0,0,0,0
117,29,400.682,0,F,1,1,2812,0,0,48.0167,0,1,1,0,0,0,1,1,0,0,0,0,9454,0,1,31.4268,0,1,1,0,0,0,1,1,0,0,0,0
118,29,406.976,0,F,1,1,7597,0,0,16.722,0,1,1,0,0,0,1,1,0,0,0,0,9873,0,1,20.7525,0,1,1,0,0,0,1,1,0,0,0,0
119,29,101.738,0,F,1,1,15283,0,0,47.8251,0,1,1,0,0,0,1,1,0,0,0,0,16251,0,1,34.8287,0,1,1,0,0,0,1,1,0,0,0,0
120,29,81.8163,0,F,1,1,15811,0,0,34.8042,0,1,1,0,0,0,1,1,0,0,0,0,5429,0,1,27.8399,0,1,1,0,0,0,1,1,0,0,0,0
121,29,380.352,0,F,1,1,2710,0,0,17.1386,0,1,1,0,0,0,1,1,0,0,0,0,4839,0,1,21.4772,0,1,1,0,0,0,1,1,0,0,0,0
122,29,146.318,0,F,1,1,4324,0,0,15.7332,0,1,1,0,0,0,1,1,0,0,0,0,11383,0,1,21.1589,0,1,1,0,0,0,1,1,0,0,0,0
123,29,814.197,0,F,1,1,5027,0,0,23.7448,0,1,1,0,0,0,1,1,0,0,0,0,2223,0,1,20.9587,0,1,1,0,0,0,1,1,0,0,0,0
124,29,156.129,0,F,1,1,5517,0,0,18.4785,0,1,1,0,0,0,1,1,0,0,0,0,13128,0,1,24.0579,0,1,1,0,0,0,1,1,0,0,0,0
125,29,692.647,0,F,1,1,9158,0,0,26.9947,0,1,1,0,0,0,1,1,0,0,0,0,11632,0,1,16.8225,0,1,1,0,0,0,1,1,0,0,0,0
126,29,539.406,0,F,1,1,16363,0,0,27.8591,0,1,1,0,0,0,1,1,0,0,0,0,8330,0,1,21.2096,0,1,1,0,0,0,1,1,0,0,0,0
127,29,306.269,0,F,1,1,163,0,0,34.3839,0,1,1,0,0,0,1,1,0,0,0,0,15280,0,1,28.9627,0,1,1,0,0,0,1,1,0,0,0,0
