
Time,NodeID,TRANSITORY_M_Before_20,TRANSITORY_M_Before_30,TRANSITORY_M_Before_40,TRANSITORY_M_Before_50,TRANSITORY_M_After_20,TRANSITORY_M_After_30,TRANSITORY_M_After_40,TRANSITORY_M_After_50,TRANSITORY_F_Before_20,TRANSITORY_F_Before_40,TRANSITORY_F_After_20,TRANSITORY_F_After_40,INFORMAL_M_Before_20,INFORMAL_M_Before_40,INFORMAL_M_After_20,INFORMAL_M_After_40,INFORMAL_F_Before_20,INFORMAL_F_Before_30,INFORMAL_F_Before_40,INFORMAL_F_Before_50,INFORMAL_F_After_20,INFORMAL_F_After_30,INFORMAL_F_After_40,INFORMAL_F_After_50,MARITAL_M_Before_20,MARITAL_M_After_20,MARITAL_F_Before_10,MARITAL_F_Before_20,MARITAL_F_Before_30,MARITAL_F_Before_40,MARITAL_F_Before_50,MARITAL_F_After_10,MARITAL_F_After_20,MARITAL_F_After_30,MARITAL_F_After_40,MARITAL_F_After_50,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_20,TRANSITORY_LOW_M_30,TRANSITORY_LOW_M_40,TRANSITORY_LOW_M_50,TRANSITORY_LOW_F_20,TRANSITORY_LOW_F_40,TRANSITORY_HIGH_M_20,TRANSITORY_HIGH_M_30,TRANSITORY_HIGH_M_40,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_F_20,TRANSITORY_HIGH_F_40,INFORMAL_LOW_M_20,INFORMAL_LOW_M_40,INFORMAL_LOW_F_20,INFORMAL_LOW_F_30,INFORMAL_LOW_F_40,INFORMAL_LOW_F_50,INFORMAL_HIGH_M_20,INFORMAL_HIGH_M_40,INFORMAL_HIGH_F_20,INFORMAL_HIGH_F_30,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_50,MARITAL_LOW_M_20,MARITAL_LOW_F_10,MARITAL_LOW_F_20,MARITAL_LOW_F_30,MARITAL_LOW_F_40,MARITAL_LOW_F_50,MARITAL_HIGH_M_20,MARITAL_HIGH_F_10,MARITAL_HIGH_F_20,MARITAL_HIGH_F_30,MARITAL_HIGH_F_40,MARITAL_HIGH_F_50,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_20,desired_flow_TRANSITORY_M_30,desired_flow_TRANSITORY_M_40,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_F_20,desired_flow_TRANSITORY_F_40,desired_flow_INFORMAL_M_20,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_F_20,desired_flow_INFORMAL_F_30,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_50,desired_flow_MARITAL_M_20,desired_flow_MARITAL_F_10,desired_flow_MARITAL_F_20,desired_flow_MARITAL_F_30,desired_flow_MARITAL_F_40,desired_flow_MARITAL_F_50,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
623,1,31,47,68,47,24,39,53,40,14,23,0,0,9,11,0,0,10,124,57,51,3,120,49,50,49,47,0,0,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0.345386,0.345386,0.345386,0.345386,0.921029,0.921029,0.345386,0.345386,0.345386,0.345386,0.921029,0.921029,0.359929,0.359929,0.239952,0.239952,0.239952,0.239952,0.359929,0.359929,0.239952,0.239952,0.239952,0.239952,9.38841e-05,0,0,0,0,0,9.38841e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38154,1.38154,1.38154,1.38154,2.76309,2.76309,1.43971,1.43971,0.719857,0.719857,0.719857,0.719857,0.184201,0.0552602,0.0368401,0.0184201,0.0184201,0.0552602,0,0,0,0
624,1,31,47,68,47,24,39,53,40,14,23,0,0,9,11,0,0,10,124,57,51,3,120,49,50,49,47,0,0,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0.275281,0.275281,0.275281,0.275281,0.917605,0.917605,0.275281,0.275281,0.275281,0.275281,0.917605,0.917605,0.286872,0.286872,0.23906,0.23906,0.23906,0.23906,0.286872,0.286872,0.23906,0.23906,0.23906,0.23906,9.37739e-05,0,0,0,0,0,9.37739e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37641,1.37641,1.37641,1.37641,2.75281,2.75281,1.43436,1.43436,0.71718,0.71718,0.71718,0.71718,0.183516,0.0550547,0.0367031,0.0183516,0.0183516,0.0550547,0,0,0,0
625,1,31,47,68,47,24,39,53,40,14,23,0,0,9,11,0,0,10,124,57,51,3,120,49,50,49,47,0,0,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0.457432,0.457432,0.457432,0.457432,0,0,0.457432,0.457432,0.457432,0.457432,0,0,0.476693,0.476693,0,0,0,0,0.476693,0.476693,0,0,0,0,9.38777e-05,0,0,0,0,0,9.38777e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3723,1.3723,1.3723,1.3723,2.74459,2.74459,1.43008,1.43008,0.715039,0.715039,0.715039,0.715039,0.182968,0.0548903,0.0365935,0.0182968,0.0182968,0.0548903,0,0,0,0
626,1,31,47,68,47,24,39,53,40,14,23,0,0,9,11,0,0,10,124,57,51,3,120,49,50,49,47,0,0,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0.343502,0.343502,0.343502,0.343502,1.37401,1.37401,0.343502,0.343502,0.343502,0.343502,1.37401,1.37401,0.357966,0.357966,0.357966,0.357966,0.357966,0.357966,0.357966,0.357966,0.357966,0.357966,0.357966,0.357966,9.40431e-05,0,0,0,0,0,9.40431e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37401,1.37401,1.37401,1.37401,2.74802,2.74802,1.43186,1.43186,0.715931,0.715931,0.715931,0.715931,0.183196,0.0549588,0.0366392,0.0183196,0.0183196,0.0549588,0,0,0,0
627,1,31,47,68,47,24,39,53,40,14,23,0,0,9,11,0,0,10,124,57,51,3,120,49,50,49,47,0,0,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0.685635,0.685635,0.685635,0.685635,0.91418,0.91418,0.685635,0.685635,0.685635,0.685635,0.91418,0.91418,0.714504,0.714504,0.238168,0.238168,0.238168,0.238168,0.714504,0.714504,0.238168,0.238168,0.238168,0.238168,9.41455e-05,0,0,0,0,0,9.41455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37127,1.37127,1.37127,1.37127,2.74254,2.74254,1.42901,1.42901,0.714504,0.714504,0.714504,0.714504,0.182831,0.0548492,0.0365661,0.0182831,0.0182831,0.0548492,0,0,0,0
628,1,31,47,68,47,24,39,53,40,14,23,0,0,9,11,0,0,10,124,57,51,3,120,49,50,49,47,0,0,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0.685977,0.685977,0.685977,0.685977,0,0,0.685977,0.685977,0.685977,0.685977,0,0,0.714861,0.714861,0,0,0,0,0.714861,0.714861,0,0,0,0,9.40473e-05,0,0,0,0,0,9.40473e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37195,1.37195,1.37195,1.37195,2.74391,2.74391,1.42972,1.42972,0.714861,0.714861,0.714861,0.714861,0.182922,0.0548766,0.0365844,0.0182922,0.0182922,0.0548766,0,0,0,0
629,1,29,47,64,49,26,40,55,43,7,18,0,0,7,8,0,0,8,127,52,53,1,123,51,50,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.457775,0.457775,0.457775,0.457775,1.37332,1.37332,0.457775,0.457775,0.457775,0.457775,1.37332,1.37332,0.47705,0.47705,0.357787,0.357787,0.357787,0.357787,0.47705,0.47705,0.357787,0.357787,0.357787,0.357787,9.40928e-05,0,0,0,0,0,9.40928e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37332,1.37332,1.37332,1.37332,2.74665,2.74665,1.43115,1.43115,0.715575,0.715575,0.715575,0.715575,0.183105,0.0549314,0.0366209,0.0183105,0.0183105,0.0549314,0,0,0,0
630,1,29,47,64,49,26,40,55,43,7,18,0,0,7,8,0,0,8,127,52,53,1,123,51,50,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.457204,0.457204,0.457204,0.457204,2.74322,2.74322,0.457204,0.457204,0.457204,0.457204,2.74322,2.74322,0.476455,0.476455,0.714682,0.714682,0.714682,0.714682,0.476455,0.476455,0.714682,0.714682,0.714682,0.714682,9.40238e-05,0,0,0,0,0,9.40238e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37161,1.37161,1.37161,1.37161,2.74322,2.74322,1.42936,1.42936,0.714682,0.714682,0.714682,0.714682,0.182876,0.0548629,0.0365753,0.0182876,0.0182876,0.0548629,0,0,0,0
631,1,29,47,64,49,26,40,55,43,7,18,0,0,7,8,0,0,8,127,52,53,1,123,51,50,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1.37058,1.37058,1.37058,1.37058,0.913723,0.913723,1.37058,1.37058,1.37058,1.37058,0.913723,0.913723,1.42829,1.42829,0.238049,0.238049,0.238049,0.238049,1.42829,1.42829,0.238049,0.238049,0.238049,0.238049,9.40501e-05,0,0,0,0,0,9.40501e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37058,1.37058,1.37058,1.37058,2.74117,2.74117,1.42829,1.42829,0.714147,0.714147,0.714147,0.714147,0.182739,0.0548218,0.0365479,0.0182739,0.0182739,0.0548218,0,0,0,0
632,1,29,47,64,49,26,40,55,43,7,18,0,0,7,8,0,0,8,127,52,53,1,123,51,50,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.684608,0.684608,0.684608,0.684608,0.91281,0.91281,0.684608,0.684608,0.684608,0.684608,0.91281,0.91281,0.713433,0.713433,0.237811,0.237811,0.237811,0.237811,0.713433,0.713433,0.237811,0.237811,0.237811,0.237811,9.40529e-05,0,0,0,0,0,9.40529e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36922,1.36922,1.36922,1.36922,2.73843,2.73843,1.42687,1.42687,0.713433,0.713433,0.713433,0.713433,0.182557,0.054767,0.0365113,0.0182557,0.0182557,0.054767,0,0,0,0
633,1,29,47,64,49,26,40,55,43,7,18,0,0,7,8,0,0,8,127,52,53,1,123,51,50,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73158,2.73158,0,0,0,0,2.73158,2.73158,0,0,0.711649,0.711649,0.711649,0.711649,0,0,0.711649,0.711649,0.711649,0.711649,9.41086e-05,0,0,0,0,0,9.41086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36579,1.36579,1.36579,1.36579,2.73158,2.73158,1.4233,1.4233,0.711649,0.711649,0.711649,0.711649,0.1821,0.05463,0.03642,0.01821,0.01821,0.05463,0,0,0,0
634,1,29,47,64,49,26,40,55,43,7,18,0,0,7,8,0,0,8,127,52,53,1,123,51,50,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.684436,0.684436,0.684436,0.684436,0.547549,0.547549,0.684436,0.684436,0.684436,0.684436,0.547549,0.547549,0.713255,0.713255,0.142651,0.142651,0.142651,0.142651,0.713255,0.713255,0.142651,0.142651,0.142651,0.142651,9.42235e-05,0,0,0,0,0,9.42235e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36887,1.36887,1.36887,1.36887,2.73775,2.73775,1.42651,1.42651,0.713255,0.713255,0.713255,0.713255,0.182511,0.0547533,0.0365022,0.0182511,0.0182511,0.0547533,0,0,0,0
635,1,29,47,64,49,26,40,55,43,7,18,0,0,7,8,0,0,8,127,52,53,1,123,51,50,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.456519,0.456519,0.456519,0.456519,0.913038,0.913038,0.456519,0.456519,0.456519,0.456519,0.913038,0.913038,0.475741,0.475741,0.237871,0.237871,0.237871,0.237871,0.475741,0.475741,0.237871,0.237871,0.237871,0.237871,9.42707e-05,0,0,0,0,0,9.42707e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36956,1.36956,1.36956,1.36956,2.73911,2.73911,1.42722,1.42722,0.713612,0.713612,0.713612,0.713612,0.182602,0.0547807,0.0365205,0.0182602,0.0182602,0.0547807,0,0,0,0
636,1,33,51,69,59,25,45,64,51,9,18,0,0,0,10,0,0,3,129,57,52,1,127,54,49,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.682724,0.682724,0.682724,0.682724,0,0,0.682724,0.682724,0.682724,0.682724,0,0,0.71147,0.71147,0,0,0,0,0.71147,0.71147,0,0,0,0,9.43776e-05,0,0,0,0,0,9.43776e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36545,1.36545,1.36545,1.36545,2.7309,2.7309,1.42294,1.42294,0.71147,0.71147,0.71147,0.71147,0.182054,0.0546163,0.0364109,0.0182054,0.0182054,0.0546163,0,0,0,0
637,1,33,51,69,59,25,45,64,51,9,18,0,0,0,10,0,0,3,129,57,52,1,127,54,49,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.34179,0.34179,0.34179,0.34179,0.45572,0.45572,0.34179,0.34179,0.34179,0.34179,0.45572,0.45572,0.356181,0.356181,0.118727,0.118727,0.118727,0.118727,0.356181,0.356181,0.118727,0.118727,0.118727,0.118727,9.4447e-05,0,0,0,0,0,9.4447e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36716,1.36716,1.36716,1.36716,2.73432,2.73432,1.42472,1.42472,0.712362,0.712362,0.712362,0.712362,0.182283,0.0546848,0.0364565,0.0182283,0.0182283,0.0546848,0,0,0,0
638,1,33,51,69,59,25,45,64,51,9,18,0,0,0,10,0,0,3,129,57,52,1,127,54,49,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.273912,0.273912,0.273912,0.273912,0.342389,0.342389,0.273912,0.273912,0.273912,0.273912,0.342389,0.342389,0.285445,0.285445,0.0892014,0.0892014,0.0892014,0.0892014,0.285445,0.285445,0.0892014,0.0892014,0.0892014,0.0892014,9.44658e-05,0,0,0,0,0,9.44658e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36956,1.36956,1.36956,1.36956,2.73911,2.73911,1.42722,1.42722,0.713612,0.713612,0.713612,0.713612,0.182602,0.0547807,0.0365205,0.0182602,0.0182602,0.0547807,0,0,0,0
639,1,33,51,69,59,25,45,64,51,9,18,0,0,0,10,0,0,3,129,57,52,1,127,54,49,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.228088,0.228088,0.228088,0.228088,0.456177,0.456177,0.228088,0.228088,0.228088,0.228088,0.456177,0.456177,0.237692,0.237692,0.118846,0.118846,0.118846,0.118846,0.237692,0.237692,0.118846,0.118846,0.118846,0.118846,9.44438e-05,0,0,0,0,0,9.44438e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36853,1.36853,1.36853,1.36853,2.73706,2.73706,1.42615,1.42615,0.713076,0.713076,0.713076,0.713076,0.182465,0.0547396,0.0364931,0.0182465,0.0182465,0.0547396,0,0,0,0
640,1,33,51,69,59,25,45,64,51,9,18,0,0,0,10,0,0,3,129,57,52,1,127,54,49,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.170767,0.170767,0.170767,0.170767,0.455378,0.455378,0.170767,0.170767,0.170767,0.170767,0.455378,0.455378,0.177957,0.177957,0.118638,0.118638,0.118638,0.118638,0.177957,0.177957,0.118638,0.118638,0.118638,0.118638,9.44739e-05,0,0,0,0,0,9.44739e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36613,1.36613,1.36613,1.36613,2.73227,2.73227,1.42365,1.42365,0.711827,0.711827,0.711827,0.711827,0.182146,0.0546437,0.0364291,0.0182146,0.0182146,0.0546437,0,0,0,0
641,1,33,51,69,59,25,45,64,51,9,18,0,0,0,10,0,0,3,129,57,52,1,127,54,49,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.272473,0.272473,0.272473,0.272473,0.908244,0.908244,0.272473,0.272473,0.272473,0.272473,0.908244,0.908244,0.283946,0.283946,0.236621,0.236621,0.236621,0.236621,0.283946,0.283946,0.236621,0.236621,0.236621,0.236621,9.45567e-05,0,0,0,0,0,9.45567e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36237,1.36237,1.36237,1.36237,2.72473,2.72473,1.41973,1.41973,0.709864,0.709864,0.709864,0.709864,0.181643,0.054493,0.0363287,0.0181643,0.0181643,0.054493,0,0,0,0
642,1,33,51,69,59,25,45,64,51,9,18,0,0,0,10,0,0,3,129,57,52,1,127,54,49,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.453437,0.453437,0.453437,0.453437,0,0,0.453437,0.453437,0.453437,0.453437,0,0,0.472529,0.472529,0,0,0,0,0.472529,0.472529,0,0,0,0,9.44141e-05,0,0,0,0,0,9.44141e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36031,1.36031,1.36031,1.36031,2.72062,2.72062,1.41759,1.41759,0.708793,0.708793,0.708793,0.708793,0.181369,0.0544108,0.0362739,0.0181369,0.0181369,0.0544108,0,0,0,0
643,1,31,55,72,58,26,51,59,53,15,12,0,0,7,11,0,0,3,133,59,52,0,128,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.454122,0.454122,0.454122,0.454122,1.36237,1.36237,0.454122,0.454122,0.454122,0.454122,1.36237,1.36237,0.473243,0.473243,0.354932,0.354932,0.354932,0.354932,0.473243,0.473243,0.354932,0.354932,0.354932,0.354932,9.45075e-05,0,0,0,0,0,9.45075e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36237,1.36237,1.36237,1.36237,2.72473,2.72473,1.41973,1.41973,0.709864,0.709864,0.709864,0.709864,0.181643,0.054493,0.0363287,0.0181643,0.0181643,0.054493,0,0,0,0
644,1,31,55,72,58,26,51,59,53,15,12,0,0,7,11,0,0,3,133,59,52,0,128,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.341105,0.341105,0.341105,0.341105,1.36442,1.36442,0.341105,0.341105,0.341105,0.341105,1.36442,1.36442,0.355467,0.355467,0.355467,0.355467,0.355467,0.355467,0.355467,0.355467,0.355467,0.355467,0.355467,0.355467,9.45026e-05,0,0,0,0,0,9.45026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36442,1.36442,1.36442,1.36442,2.72884,2.72884,1.42187,1.42187,0.710935,0.710935,0.710935,0.710935,0.181917,0.0545752,0.0363835,0.0181917,0.0181917,0.0545752,0,0,0,0
645,1,31,55,72,58,26,51,59,53,15,12,0,0,7,11,0,0,3,133,59,52,0,128,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1.36168,1.36168,1.36168,1.36168,0,0,1.36168,1.36168,1.36168,1.36168,0,0,1.41901,1.41901,0,0,0,0,1.41901,1.41901,0,0,0,0,9.46077e-05,0,0,0,0,0,9.46077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36168,1.36168,1.36168,1.36168,2.72336,2.72336,1.41901,1.41901,0.709507,0.709507,0.709507,0.709507,0.181552,0.0544656,0.0363104,0.0181552,0.0181552,0.0544656,0,0,0,0
646,1,31,55,72,58,26,51,59,53,15,12,0,0,7,11,0,0,3,133,59,52,0,128,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1.36031,1.36031,1.36031,1.36031,1.36031,1.36031,1.36031,1.36031,1.36031,1.36031,1.36031,1.36031,1.41759,1.41759,0.354397,0.354397,0.354397,0.354397,1.41759,1.41759,0.354397,0.354397,0.354397,0.354397,9.47099e-05,0,0,0,0,0,9.47099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36031,1.36031,1.36031,1.36031,2.72062,2.72062,1.41759,1.41759,0.708793,0.708793,0.708793,0.708793,0.181369,0.0544108,0.0362739,0.0181369,0.0181369,0.0544108,0,0,0,0
647,1,31,55,72,58,26,51,59,53,15,12,0,0,7,11,0,0,3,133,59,52,0,128,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36031,1.36031,0,0,0,0,1.36031,1.36031,0,0,0.354397,0.354397,0.354397,0.354397,0,0,0.354397,0.354397,0.354397,0.354397,9.47594e-05,0,0,0,0,0,9.47594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36031,1.36031,1.36031,1.36031,2.72062,2.72062,1.41759,1.41759,0.708793,0.708793,0.708793,0.708793,0.181369,0.0544108,0.0362739,0.0181369,0.0181369,0.0544108,0,0,0,0
648,1,31,55,72,58,26,51,59,53,15,12,0,0,7,11,0,0,3,133,59,52,0,128,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1.36065,1.36065,1.36065,1.36065,1.36065,1.36065,1.36065,1.36065,1.36065,1.36065,1.36065,1.36065,1.41794,1.41794,0.354486,0.354486,0.354486,0.354486,1.41794,1.41794,0.354486,0.354486,0.354486,0.354486,9.47832e-05,0,0,0,0,0,9.47832e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36065,1.36065,1.36065,1.36065,2.72131,2.72131,1.41794,1.41794,0.708972,0.708972,0.708972,0.708972,0.181415,0.0544245,0.036283,0.0181415,0.0181415,0.0544245,0,0,0,0
649,1,31,55,72,58,26,51,59,53,15,12,0,0,7,11,0,0,3,133,59,52,0,128,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3586,1.3586,0,0,0,0,1.3586,1.3586,0,0,0.353951,0.353951,0.353951,0.353951,0,0,0.353951,0.353951,0.353951,0.353951,9.48383e-05,0,0,0,0,0,9.48383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3586,1.3586,1.3586,1.3586,2.7172,2.7172,1.4158,1.4158,0.707901,0.707901,0.707901,0.707901,0.181141,0.0543423,0.0362282,0.0181141,0.0181141,0.0543423,0,0,0,0
650,1,28,58,69,71,27,51,62,57,7,22,0,0,5,9,0,0,4,130,58,52,0,129,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.679984,0.679984,0.679984,0.679984,0.679984,0.679984,0.679984,0.679984,0.679984,0.679984,0.679984,0.679984,0.708615,0.708615,0.177154,0.177154,0.177154,0.177154,0.708615,0.708615,0.177154,0.177154,0.177154,0.177154,9.4785e-05,0,0,0,0,0,9.4785e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35997,1.35997,1.35997,1.35997,2.71994,2.71994,1.41723,1.41723,0.708615,0.708615,0.708615,0.708615,0.181324,0.0543971,0.0362648,0.0181324,0.0181324,0.0543971,0,0,0,0
651,1,28,58,69,71,27,51,62,57,7,22,0,0,5,9,0,0,4,130,58,52,0,129,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.272405,0.272405,0.272405,0.272405,0.681011,0.681011,0.272405,0.272405,0.272405,0.272405,0.681011,0.681011,0.283874,0.283874,0.177421,0.177421,0.177421,0.177421,0.283874,0.283874,0.177421,0.177421,0.177421,0.177421,9.46808e-05,0,0,0,0,0,9.46808e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36202,1.36202,1.36202,1.36202,2.72405,2.72405,1.41937,1.41937,0.709686,0.709686,0.709686,0.709686,0.181598,0.0544793,0.0363196,0.0181598,0.0181598,0.0544793,0,0,0,0
652,1,28,58,69,71,27,51,62,57,7,22,0,0,5,9,0,0,4,130,58,52,0,129,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.340335,0.340335,0.340335,0.340335,0.907559,0.907559,0.340335,0.340335,0.340335,0.340335,0.907559,0.907559,0.354664,0.354664,0.236443,0.236443,0.236443,0.236443,0.354664,0.354664,0.236443,0.236443,0.236443,0.236443,9.4732e-05,0,0,0,0,0,9.4732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36134,1.36134,1.36134,1.36134,2.72268,2.72268,1.41866,1.41866,0.709329,0.709329,0.709329,0.709329,0.181506,0.0544519,0.0363013,0.0181506,0.0181506,0.0544519,0,0,0,0
653,1,28,58,69,71,27,51,62,57,7,22,0,0,5,9,0,0,4,130,58,52,0,129,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.33965,0.33965,0.33965,0.33965,1.3586,1.3586,0.33965,0.33965,0.33965,0.33965,1.3586,1.3586,0.353951,0.353951,0.353951,0.353951,0.353951,0.353951,0.353951,0.353951,0.353951,0.353951,0.353951,0.353951,9.46401e-05,0,0,0,0,0,9.46401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3586,1.3586,1.3586,1.3586,2.7172,2.7172,1.4158,1.4158,0.707901,0.707901,0.707901,0.707901,0.181141,0.0543423,0.0362282,0.0181141,0.0181141,0.0543423,0,0,0,0
654,1,28,58,69,71,27,51,62,57,7,22,0,0,5,9,0,0,4,130,58,52,0,129,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.451839,0.451839,0.451839,0.451839,2.71103,2.71103,0.451839,0.451839,0.451839,0.451839,2.71103,2.71103,0.470863,0.470863,0.706295,0.706295,0.706295,0.706295,0.470863,0.470863,0.706295,0.706295,0.706295,0.706295,9.46727e-05,0,0,0,0,0,9.46727e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35552,1.35552,1.35552,1.35552,2.71103,2.71103,1.41259,1.41259,0.706295,0.706295,0.706295,0.706295,0.18073,0.0542191,0.036146,0.018073,0.018073,0.0542191,0,0,0,0
655,1,28,58,69,71,27,51,62,57,7,22,0,0,5,9,0,0,4,130,58,52,0,129,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.451953,0.451953,0.451953,0.451953,0.903906,0.903906,0.451953,0.451953,0.451953,0.451953,0.903906,0.903906,0.470982,0.470982,0.235491,0.235491,0.235491,0.235491,0.470982,0.470982,0.235491,0.235491,0.235491,0.235491,9.47959e-05,0,0,0,0,0,9.47959e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35586,1.35586,1.35586,1.35586,2.71172,2.71172,1.41295,1.41295,0.706474,0.706474,0.706474,0.706474,0.180776,0.0542328,0.0361552,0.0180776,0.0180776,0.0542328,0,0,0,0
656,1,28,58,69,71,27,51,62,57,7,22,0,0,5,9,0,0,4,130,58,52,0,129,55,46,55,52,0,1,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903677,0.903677,0,0,0,0,0.903677,0.903677,0,0,0.235432,0.235432,0.235432,0.235432,0,0,0.235432,0.235432,0.235432,0.235432,9.48715e-05,0,0,0,0,0,9.48715e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35552,1.35552,1.35552,1.35552,2.71103,2.71103,1.41259,1.41259,0.706295,0.706295,0.706295,0.706295,0.18073,0.0542191,0.036146,0.018073,0.018073,0.0542191,0,0,0,0
