Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_C*,NumVectorsWithSporozoites_G*,NumVectorsWithSporozoites_Other
511,340461476,X-a1:X-a2,3780,272,2138,1370,2561,62334,76310,16,52445.1,420,286,0
511,340461476,X-a2:X-a2,1871,136,1064,671,1355,31989,39495,16,52643.7,201,161,0
512,340461476,X-a1:X-a1,1841,115,1072,654,1265,30159,37790,16,37433.5,159,118,0
512,340461476,X-a1:X-a2,3742,267,2172,1303,2540,62355,77110,16,53779.4,415,302,0
512,340461476,X-a2:X-a2,1884,136,1072,676,1321,32006,39320,16,55130.2,196,157,0
513,340461476,X-a1:X-a1,1814,118,1053,643,1252,30082,37955,16,36358.2,168,120,0
513,340461476,X-a1:X-a2,3707,239,2173,1295,2551,62315,77530,16,54346.4,376,282,0
513,340461476,X-a2:X-a2,1943,127,1118,698,1287,31948,39575,16,53934.2,172,142,0
514,340461476,X-a1:X-a1,1840,114,1027,699,1259,30062,36730,16,35187.4,164,112,0
514,340461476,X-a1:X-a2,3730,260,2173,1297,2490,62294,76100,16,54105.4,407,290,0
514,340461476,X-a2:X-a2,1950,133,1116,701,1289,31952,40630,16,55142.4,178,149,0
515,340461476,X-a1:X-a1,1855,115,1043,697,1247,30116,36735,16,36102.5,161,117,0
515,340461476,X-a1:X-a2,3723,254,2177,1292,2546,62328,75440,16,53670.8,397,296,0
515,340461476,X-a2:X-a2,1969,129,1121,719,1270,32130,38265,16,53525.6,181,141,0
516,340461476,X-a1:X-a1,1848,111,1041,696,1249,30154,37645,16,37184.2,162,115,0
516,340461476,X-a1:X-a2,3718,246,2158,1314,2616,62254,75660,16,54234.5,387,285,0
516,340461476,X-a2:X-a2,1938,119,1148,671,1292,31914,39635,16,54310.2,169,140,0
517,340461476,X-a1:X-a1,1827,114,1036,677,1274,30127,35510,16,40396.9,173,114,0
517,340461476,X-a1:X-a2,3757,254,2151,1352,2562,62171,75040,16,54181.8,399,294,0
517,340461476,X-a2:X-a2,1951,111,1145,695,1302,31877,41010,16,58437.3,165,138,0
518,340461476,X-a1:X-a1,1832,106,1029,697,1248,30074,39800,16,39623.4,165,96,0
518,340461476,X-a1:X-a2,3745,256,2159,1330,2542,61995,79880,16,51547.2,396,283,0
518,340461476,X-a2:X-a2,1961,119,1144,698,1311,32055,40500,16,55666.8,182,140,0
519,340461476,X-a1:X-a1,1842,119,1021,702,1261,30152,39425,16,38446.8,183,111,0
519,340461476,X-a1:X-a2,3781,254,2150,1377,2590,62108,80160,16,51612.7,387,271,0
519,340461476,X-a2:X-a2,1980,117,1148,715,1301,31917,41075,16,55374.2,177,133,0
520,340461476,X-a1:X-a1,1860,124,1036,700,1242,30197,35690,16,37855.4,188,118,0
520,340461476,X-a1:X-a2,3833,256,2106,1471,2553,62283,74800,16,52059.2,387,272,0
520,340461476,X-a2:X-a2,1978,122,1122,734,1277,31814,39710,16,54385.7,187,145,0
521,340461476,X-a1:X-a1,1859,112,1055,692,1242,30251,39915,16,38995.9,170,114,0
521,340461476,X-a1:X-a2,3849,256,2180,1413,2635,62169,81200,16,52484.7,382,280,0
521,340461476,X-a2:X-a2,1992,128,1172,692,1294,31951,41605,16,54344.5,195,148,0
522,340461476,X-a1:X-a1,1829,121,1027,681,1247,30282,40430,16,38548.4,182,124,0
522,340461476,X-a1:X-a2,3829,252,2116,1461,2637,62099,80210,16,52836,387,272,0
522,340461476,X-a2:X-a2,1991,126,1168,697,1276,31901,41620,16,55447.8,196,140,0
523,340461476,X-a1:X-a1,1818,120,1000,698,1201,30429,37405,16,42113.9,182,130,0
523,340461476,X-a1:X-a2,3830,259,2095,1476,2575,62049,77550,16,51182.4,392,270,0
523,340461476,X-a2:X-a2,1958,126,1144,688,1334,31963,39645,16,55945.6,198,136,0
524,340461476,X-a1:X-a1,1827,115,1001,711,1198,30440,39440,16,43631.6,173,122,0
524,340461476,X-a1:X-a2,3845,253,2114,1478,2606,62035,80100,16,53140.7,392,262,0
524,340461476,X-a2:X-a2,1929,136,1124,669,1351,31833,41760,16,54019.3,205,143,0
525,340461476,X-a1:X-a1,1801,116,990,695,1250,30364,39105,16,42810,170,123,0
525,340461476,X-a1:X-a2,3905,261,2161,1483,2591,61805,77940,16,52827.2,395,276,0
525,340461476,X-a2:X-a2,1930,135,1113,682,1346,31950,41415,16,53321.1,205,137,0
526,340461476,X-a1:X-a1,1800,127,940,733,1206,30430,36000,16,42297.6,188,132,0
526,340461476,X-a1:X-a2,3943,269,2143,1531,2597,61602,77440,16,52330.3,403,272,0
526,340461476,X-a2:X-a2,1947,131,1112,704,1319,32077,39300,16,49692.4,203,132,0
527,340461476,X-a1:X-a1,1810,121,972,717,1197,30343,40165,16,38301,174,119,0
527,340461476,X-a1:X-a2,3892,281,2158,1453,2675,61749,81660,16,52582.7,423,276,0
527,340461476,X-a2:X-a2,1983,142,1088,753,1296,31908,42355,16,49826.5,224,134,0
528,340461476,X-a1:X-a1,1780,111,988,681,1245,30420,40185,16,41057.5,160,103,0
528,340461476,X-a1:X-a2,3910,283,2136,1491,2668,61658,80840,16,53247.6,437,290,0
528,340461476,X-a2:X-a2,2000,138,1110,752,1246,31880,41235,16,53313.2,224,135,0
529,340461476,X-a1:X-a1,1776,110,974,692,1221,30463,37485,16,41147.2,157,100,0
529,340461476,X-a1:X-a2,3913,285,2156,1472,2650,61750,77580,16,54827.8,445,290,0
529,340461476,X-a2:X-a2,1977,142,1104,731,1225,31898,40575,16,52417.5,224,141,0
530,340461476,X-a1:X-a1,1747,105,979,663,1224,30248,39580,16,41633.6,154,100,0
530,340461476,X-a1:X-a2,3939,301,2153,1485,2655,61703,82730,16,54725.2,472,297,0
530,340461476,X-a2:X-a2,1958,147,1090,721,1236,31983,42930,16,50008.9,226,140,0
531,340461476,X-a1:X-a1,1752,107,973,672,1255,30182,37415,16,41087.5,154,94,0
531,340461476,X-a1:X-a2,3921,300,2130,1491,2642,61907,76240,16,53618.6,463,294,0
531,340461476,X-a2:X-a2,1983,143,1107,733,1238,31976,41785,16,52179.5,217,134,0
532,340461476,X-a1:X-a1,1792,116,985,691,1226,30222,37150,16,41800.2,165,108,0
532,340461476,X-a1:X-a2,3926,294,2131,1501,2607,61876,78400,16,53312.5,459,298,0
532,340461476,X-a2:X-a2,1961,142,1103,716,1270,32217,42930,16,49626.8,212,132,0
533,340461476,X-a1:X-a1,1797,114,1016,667,1228,30036,39955,16,40250.1,165,105,0
533,340461476,X-a1:X-a2,3921,290,2127,1504,2573,61807,80550,16,53610.9,444,287,0
533,340461476,X-a2:X-a2,1911,145,1086,680,1315,32374,41515,16,48010.2,215,133,0
534,340461476,X-a1:X-a1,1793,116,1007,670,1253,30128,38600,16,40736.8,166,108,0
534,340461476,X-a1:X-a2,3901,304,2109,1488,2534,61637,76040,16,53249.9,466,310,0
534,340461476,X-a2:X-a2,1912,141,1070,701,1290,32367,39840,16,49737.9,212,136,0
535,340461476,X-a1:X-a1,1837,121,1002,714,1216,30201,38140,16,40196.7,166,116,0
535,340461476,X-a1:X-a2,3869,289,2150,1430,2548,61502,77580,16,53393.1,446,293,0
535,340461476,X-a2:X-a2,1900,129,1088,683,1312,32298,42860,16,51780.4,195,124,0
536,340461476,X-a1:X-a1,1825,124,1008,693,1213,30128,41130,16,38321.4,169,119,0
536,340461476,X-a1:X-a2,3861,279,2118,1464,2597,61343,80370,16,54340.8,427,276,0
536,340461476,X-a2:X-a2,1915,132,1077,706,1364,32360,41460,16,52557.5,201,126,0
537,340461476,X-a1:X-a1,1792,128,1017,647,1219,30090,36800,16,40282.9,181,123,0
537,340461476,X-a1:X-a2,3823,278,2110,1435,2581,61475,75200,16,52807.1,416,263,0
537,340461476,X-a2:X-a2,1908,135,1068,705,1343,32198,39820,16,53911.2,201,132,0
538,340461476,X-a1:X-a1,1800,131,1001,668,1219,30046,38340,16,39903.4,196,140,0
538,340461476,X-a1:X-a2,3778,249,2132,1397,2620,61665,76600,16,52017,374,232,0
538,340461476,X-a2:X-a2,1895,138,1055,702,1341,32371,40900,16,53637.8,212,138,0
539,340461476,X-a1:X-a1,1813,142,1014,657,1225,29917,38835,16,37883.6,212,151,0
539,340461476,X-a1:X-a2,3776,247,2145,1384,2578,61821,76660,16,50669.7,366,233,0
539,340461476,X-a2:X-a2,1889,140,1034,715,1347,32355,39125,16,52543.2,215,133,0
540,340461476,X-a1:X-a1,1783,126,1008,649,1240,30115,37920,16,33351.5,190,131,0
540,340461476,X-a1:X-a2,3785,244,2147,1394,2575,61750,77740,16,49830.8,366,221,0
540,340461476,X-a2:X-a2,1941,136,1050,755,1332,32272,41240,16,53215.1,210,138,0
541,340461476,X-a1:X-a1,1804,124,1015,665,1213,30109,37930,16,37645.9,195,135,0
541,340461476,X-a1:X-a2,3762,251,2130,1381,2570,61550,75850,16,50310.4,373,234,0
541,340461476,X-a2:X-a2,1923,137,1031,755,1344,32413,40720,16,51467.3,214,144,0
542,340461476,X-a1:X-a1,1831,122,1064,645,1259,30261,39860,16,36546.4,195,128,0
542,340461476,X-a1:X-a2,3786,241,2130,1415,2548,61549,76520,16,51110.2,366,226,0
542,340461476,X-a2:X-a2,1955,141,1042,772,1361,32501,37700,16,50766,214,139,0
543,340461476,X-a1:X-a1,1832,120,1061,651,1237,30391,37445,16,38444.8,196,118,0
543,340461476,X-a1:X-a2,3788,233,2149,1406,2527,61546,79430,16,53385.3,356,229,0
543,340461476,X-a2:X-a2,1969,133,1047,789,1339,32285,41225,16,53763.8,202,146,0
544,340461476,X-a1:X-a1,1828,120,1044,664,1274,30246,37715,16,39369.6,197,123,0
544,340461476,X-a1:X-a2,3802,232,2117,1453,2520,61684,74650,16,55358.4,365,239,0
544,340461476,X-a2:X-a2,1973,131,1061,781,1329,32352,40695,16,52110.5,192,135,0
545,340461476,X-a1:X-a1,1821,124,1005,692,1299,30234,40675,16,38611.9,201,134,0
545,340461476,X-a1:X-a2,3780,246,2118,1416,2518,61670,78030,16,53790.8,373,242,0
545,340461476,X-a2:X-a2,1972,127,1068,777,1317,32570,38175,16,56002.6,188,129,0
546,340461476,X-a1:X-a1,1838,128,977,733,1294,30443,37130,16,39894.1,206,134,0
546,340461476,X-a1:X-a2,3783,252,2093,1438,2563,61538,78670,16,52139.7,381,249,0
546,340461476,X-a2:X-a2,1945,125,1069,751,1340,32254,40520,16,56128.3,191,122,0
547,340461476,X-a1:X-a1,1845,130,993,722,1313,30566,38200,16,40956.2,207,149,0
547,340461476,X-a1:X-a2,3768,247,2083,1438,2608,61801,76580,16,53287.4,368,249,0
547,340461476,X-a2:X-a2,1910,120,1040,750,1318,32291,43660,16,53144.7,188,119,0
548,340461476,X-a1:X-a1,1858,129,981,748,1265,30354,40920,16,40626,201,149,0
548,340461476,X-a1:X-a2,3829,244,2080,1505,2534,61575,78330,16,52047.7,360,251,0
548,340461476,X-a2:X-a2,1907,125,1005,777,1306,32361,39770,16,49164.3,190,127,0
549,340461476,X-a1:X-a1,1893,127,987,779,1187,30710,36110,16,41307.8,195,137,0
549,340461476,X-a1:X-a2,3821,249,2070,1502,2521,61636,76690,16,49274,362,242,0
549,340461476,X-a2:X-a2,1936,129,1014,793,1272,32354,39200,16,51489.6,196,139,0
550,340461476,X-a1:X-a1,1887,121,1016,750,1190,30426,37620,16,41828.8,186,127,0
550,340461476,X-a1:X-a2,3782,247,2035,1500,2509,61508,77360,16,50466.5,359,239,0
550,340461476,X-a2:X-a2,1936,124,1041,771,1260,32327,42760,16,53367.8,189,134,0
551,340461476,X-a1:X-a1,1910,116,1043,751,1169,30412,40295,16,41620,182,127,0
551,340461476,X-a1:X-a2,3821,253,2026,1542,2513,61369,77730,16,48953.7,369,245,0
551,340461476,X-a2:X-a2,1923,119,1022,782,1266,32532,39555,16,55154.2,186,125,0
552,340461476,X-a1:X-a1,1848,122,1011,715,1155,30609,36285,16,38526.7,186,128,0
552,340461476,X-a1:X-a2,3830,250,2051,1529,2558,61347,77200,16,52798.7,377,255,0
552,340461476,X-a2:X-a2,1909,117,1017,775,1304,32418,40295,16,52224.5,188,117,0
553,340461476,X-a1:X-a1,1827,117,1023,687,1149,30607,40510,16,38357.8,180,123,0
553,340461476,X-a1:X-a2,3841,258,2042,1541,2635,61458,82230,16,52880.4,395,246,0
553,340461476,X-a2:X-a2,1919,120,1017,782,1315,32433,43520,16,51573.5,186,117,0
554,340461476,X-a1:X-a1,1851,111,1023,717,1132,30516,39400,16,41481.3,173,116,0
554,340461476,X-a1:X-a2,3808,262,2039,1507,2617,61612,80000,16,53387.4,410,248,0
554,340461476,X-a2:X-a2,1887,119,1032,736,1374,32437,40260,16,56463.1,192,118,0
555,340461476,X-a1:X-a1,1837,121,1023,693,1132,30478,37440,16,41450.9,188,127,0
555,340461476,X-a1:X-a2,3795,265,2016,1514,2541,61897,75940,16,51907,411,263,0
555,340461476,X-a2:X-a2,1886,118,1032,736,1395,32265,40860,16,54146.7,184,112,0
556,340461476,X-a1:X-a1,1779,112,980,687,1167,30407,39330,16,40772.4,175,115,0
556,340461476,X-a1:X-a2,3857,261,2023,1573,2521,61870,78200,16,51097.5,406,251,0
556,340461476,X-a2:X-a2,1920,120,1026,774,1400,32350,42110,16,56814.5,190,119,0
557,340461476,X-a1:X-a1,1776,112,956,708,1187,30332,39295,16,40445.8,172,119,0
557,340461476,X-a1:X-a2,3917,256,2052,1609,2455,61850,82410,16,51598.7,391,236,0
557,340461476,X-a2:X-a2,1932,126,1050,756,1387,32391,41775,16,58885.3,202,128,0
558,340461476,X-a1:X-a1,1758,124,944,690,1202,30313,37910,16,36866,184,132,0
558,340461476,X-a1:X-a2,3854,250,2045,1559,2470,61883,76660,16,52722.6,376,223,0
558,340461476,X-a2:X-a2,1975,117,1066,792,1351,32401,39190,16,60920.2,184,124,0
559,340461476,X-a1:X-a1,1760,121,937,702,1248,30543,39065,16,36167.2,182,124,0
559,340461476,X-a1:X-a2,3779,252,2035,1492,2520,61871,76690,16,51052,373,236,0
559,340461476,X-a2:X-a2,2018,116,1100,802,1332,32371,40765,16,60826.6,189,124,0
560,340461476,X-a1:X-a1,1747,111,928,708,1272,30569,38955,16,37653.8,169,118,0
560,340461476,X-a1:X-a2,3730,249,2020,1461,2497,61590,81100,16,50501.8,374,232,0
560,340461476,X-a2:X-a2,2015,117,1063,835,1349,32255,42425,16,61177.6,182,123,0
561,340461476,X-a1:X-a1,1750,106,927,717,1270,30601,38245,16,41830.9,160,120,0
561,340461476,X-a1:X-a2,3712,256,1975,1481,2468,61892,78750,16,50194.5,382,253,0
561,340461476,X-a2:X-a2,2002,133,1056,813,1350,32242,40265,16,58784.5,199,133,0
562,340461476,X-a1:X-a1,1759,110,934,715,1265,30447,37720,16,38691.3,170,126,0
562,340461476,X-a1:X-a2,3712,257,1981,1474,2451,62040,74420,16,48757.2,382,244,0
562,340461476,X-a2:X-a2,1990,130,1050,810,1292,32390,39820,16,55870.1,191,129,0
563,340461476,X-a1:X-a1,1786,110,947,729,1237,30401,36550,16,38159.4,167,122,0
563,340461476,X-a1:X-a2,3714,253,1956,1505,2465,61789,77070,16,49482.7,381,238,0
563,340461476,X-a2:X-a2,1969,125,1063,781,1349,32332,40880,16,55376.4,191,127,0
564,340461476,X-a1:X-a1,1789,104,956,729,1208,30301,38850,16,37543.3,157,115,0
564,340461476,X-a1:X-a2,3729,255,1979,1495,2477,62103,78240,16,51658.8,384,239,0
564,340461476,X-a2:X-a2,1961,127,1049,785,1376,32264,40790,16,55626.2,188,134,0
565,340461476,X-a1:X-a1,1812,113,953,746,1251,30258,38285,16,38173.3,174,121,0
565,340461476,X-a1:X-a2,3705,249,1993,1463,2461,62029,74480,16,53878.8,372,247,0
565,340461476,X-a2:X-a2,1945,129,1030,786,1323,32248,38875,16,53977.6,187,149,0
566,340461476,X-a1:X-a1,1807,123,944,740,1264,30442,36810,16,38130.1,182,125,0
566,340461476,X-a1:X-a2,3689,245,1978,1466,2547,61898,76480,16,52390.2,364,244,0
566,340461476,X-a2:X-a2,1911,129,1059,723,1409,32252,41010,16,49496.6,190,147,0
567,340461476,X-a1:X-a1,1819,125,948,746,1237,30576,40625,16,34415.2,180,120,0
567,340461476,X-a1:X-a2,3676,235,1986,1455,2561,61840,77590,16,50134.4,341,236,0
567,340461476,X-a2:X-a2,1972,126,1062,784,1386,32242,38805,16,49559.6,185,149,0
568,340461476,X-a1:X-a1,1802,123,958,721,1279,30722,38390,16,35591.7,175,121,0
568,340461476,X-a1:X-a2,3716,223,1980,1513,2550,61668,76430,16,50351.3,332,228,0
568,340461476,X-a2:X-a2,1988,125,1079,784,1306,32189,40920,16,51020.3,189,147,0
569,340461476,X-a1:X-a1,1861,126,965,770,1267,30583,37200,16,36341,185,126,0
569,340461476,X-a1:X-a2,3714,231,1984,1499,2576,61482,75560,16,49290.2,337,231,0
569,340461476,X-a2:X-a2,1948,123,1055,770,1341,32236,41260,16,50236.7,180,136,0
570,340461476,X-a1:X-a1,1855,128,967,760,1248,30669,39030,16,32661.6,188,126,0
570,340461476,X-a1:X-a2,3795,247,1982,1566,2479,61549,76630,16,49042.3,369,258,0
570,340461476,X-a2:X-a2,1990,114,1029,847,1293,32363,37360,16,51526.2,169,125,0
571,340461476,X-a1:X-a1,1862,129,972,761,1298,30629,36945,16,33590.6,185,131,0
571,340461476,X-a1:X-a2,3771,254,1990,1527,2526,61595,77320,16,50869.1,380,265,0
571,340461476,X-a2:X-a2,1976,113,1051,812,1299,32050,42395,16,49386.3,171,114,0
572,340461476,X-a1:X-a1,1865,119,983,763,1262,30581,38030,16,36372.7,176,129,0
572,340461476,X-a1:X-a2,3745,246,1988,1511,2560,61455,78550,16,50108.8,356,256,0
572,340461476,X-a2:X-a2,1960,118,1059,783,1317,32301,41340,16,49342,175,118,0
573,340461476,X-a1:X-a1,1885,115,1002,768,1245,30580,40100,16,36344.8,177,117,0
573,340461476,X-a1:X-a2,3753,255,1978,1520,2514,61461,79600,16,49861.4,367,251,0
573,340461476,X-a2:X-a2,1994,128,1069,797,1340,32380,38520,16,48881.8,197,128,0
574,340461476,X-a1:X-a1,1898,114,1030,754,1249,30736,38095,16,40588.1,182,124,0
574,340461476,X-a1:X-a2,3758,241,2035,1482,2562,61477,81500,16,50759.3,361,227,0
574,340461476,X-a2:X-a2,1995,129,1078,788,1359,32038,45065,16,51015.7,190,131,0
575,340461476,X-a1:X-a1,1920,110,1026,784,1190,30566,37905,16,42269.2,172,124,0
575,340461476,X-a1:X-a2,3827,249,2053,1525,2568,61419,77380,16,50328,374,231,0
575,340461476,X-a2:X-a2,1980,134,1060,786,1323,32225,41195,16,49790.4,198,138,0
576,340461476,X-a1:X-a1,1893,109,1016,768,1241,30459,40670,16,40164.4,169,115,0
576,340461476,X-a1:X-a2,3767,242,2017,1508,2586,61412,79310,16,50939.5,359,229,0
576,340461476,X-a2:X-a2,1978,132,1064,782,1312,32352,38160,16,50857.8,192,134,0
577,340461476,X-a1:X-a1,1895,113,1013,769,1273,30671,39365,16,37499.1,177,115,0
577,340461476,X-a1:X-a2,3766,230,2050,1486,2638,61641,79700,16,52793.4,350,212,0
577,340461476,X-a2:X-a2,1966,135,1060,771,1253,32217,43035,16,52147.5,204,135,0
578,340461476,X-a1:X-a1,1874,113,1002,759,1257,30622,37060,16,34902.5,177,112,0
578,340461476,X-a1:X-a2,3790,232,2001,1557,2599,61406,76760,16,50876,354,210,0
578,340461476,X-a2:X-a2,1996,138,1074,784,1281,32227,40600,16,52335.4,206,141,0
579,340461476,X-a1:X-a1,1845,109,1006,730,1275,30543,40395,16,34559.8,166,116,0
579,340461476,X-a1:X-a2,3852,234,2057,1561,2578,61429,80180,16,51051.4,359,210,0
579,340461476,X-a2:X-a2,1972,133,1109,730,1314,32161,39945,16,54422.9,201,131,0
580,340461476,X-a1:X-a1,1884,107,1006,771,1265,30635,38175,16,34728,162,115,0
580,340461476,X-a1:X-a2,3842,249,2047,1546,2612,61634,79580,16,48483.7,387,234,0
580,340461476,X-a2:X-a2,1947,131,1082,734,1330,31963,41985,16,55270.7,198,124,0
581,340461476,X-a1:X-a1,1881,106,1016,759,1258,30478,38310,16,38448.6,163,110,0
581,340461476,X-a1:X-a2,3905,257,2069,1579,2528,61522,79800,16,49330.1,399,253,0
581,340461476,X-a2:X-a2,1908,123,1078,707,1376,31937,41210,16,52102,182,114,0
582,340461476,X-a1:X-a1,1891,116,1003,772,1272,30485,40555,16,38314.4,182,119,0
582,340461476,X-a1:X-a2,3844,261,2107,1476,2479,61714,83520,16,50123.3,405,272,0
582,340461476,X-a2:X-a2,1973,125,1058,790,1332,32025,40985,16,52080.9,184,114,0
583,340461476,X-a1:X-a1,1865,115,998,752,1266,30445,37885,16,35769.1,178,110,0
583,340461476,X-a1:X-a2,3846,256,2080,1510,2507,61618,75320,16,49224.9,388,261,0
583,340461476,X-a2:X-a2,1976,122,1062,792,1329,31913,42075,16,54945.5,183,116,0
584,340461476,X-a1:X-a1,1890,117,1016,757,1249,30528,38505,16,35320.4,179,116,0
584,340461476,X-a1:X-a2,3852,255,2078,1519,2504,61448,83010,16,51063.5,381,254,0
584,340461476,X-a2:X-a2,1982,125,1057,800,1332,32144,39925,16,52781.1,183,110,0
585,340461476,X-a1:X-a1,1900,121,1027,752,1267,30427,41420,16,37441.9,185,121,0
585,340461476,X-a1:X-a2,3817,255,2075,1487,2553,61806,83760,16,50789.2,382,259,0
585,340461476,X-a2:X-a2,1961,124,1038,799,1367,31996,39240,16,54036.6,187,117,0
586,340461476,X-a1:X-a1,1891,123,1013,755,1283,30495,38010,16,37756.6,185,124,0
586,340461476,X-a1:X-a2,3806,251,2039,1516,2559,62016,75020,16,50319.9,373,257,0
586,340461476,X-a2:X-a2,1954,132,1036,786,1341,31837,41470,16,53304.6,199,130,0
587,340461476,X-a1:X-a1,1890,118,1024,748,1269,30507,38235,16,37208.1,177,124,0
587,340461476,X-a1:X-a2,3838,242,2023,1573,2494,61814,81740,16,49662.6,359,236,0
587,340461476,X-a2:X-a2,1967,123,1008,836,1303,31923,40585,16,52643.3,191,121,0
588,340461476,X-a1:X-a1,1878,105,1034,739,1292,30460,41675,16,41389.2,168,116,0
588,340461476,X-a1:X-a2,3873,245,2019,1609,2501,61808,83880,16,50482.8,367,242,0
588,340461476,X-a2:X-a2,1974,124,1014,836,1310,31799,41005,16,52415.2,191,129,0
589,340461476,X-a1:X-a1,1878,111,991,776,1291,30477,38070,16,40598.8,168,116,0
589,340461476,X-a1:X-a2,3895,263,2006,1626,2500,62084,75870,16,51425,393,263,0
589,340461476,X-a2:X-a2,1989,117,1027,845,1306,31558,40060,16,53854.1,193,130,0
590,340461476,X-a1:X-a1,1888,117,988,783,1299,30579,38875,16,38969.1,177,114,0
590,340461476,X-a1:X-a2,3865,263,2005,1597,2514,62010,77580,16,49968.9,395,249,0
590,340461476,X-a2:X-a2,1938,118,1039,781,1315,31714,38885,16,52657.5,193,127,0
591,340461476,X-a1:X-a1,1863,114,995,754,1321,30544,40990,16,42783.3,179,120,0
591,340461476,X-a1:X-a2,3885,261,2039,1585,2552,62073,84510,16,50373.6,388,237,0
591,340461476,X-a2:X-a2,1964,114,1041,809,1314,31510,41640,16,53962.9,186,120,0
592,340461476,X-a1:X-a1,1899,117,1006,776,1320,30563,39810,16,41682.7,189,120,0
592,340461476,X-a1:X-a2,3925,264,2042,1619,2501,62236,79250,16,50954.3,392,237,0
592,340461476,X-a2:X-a2,1953,119,1017,817,1274,31477,42900,16,51185.6,187,124,0
593,340461476,X-a1:X-a1,1903,118,1010,775,1328,30513,41085,16,41748.6,193,121,0
593,340461476,X-a1:X-a2,3879,265,2027,1587,2542,62099,79840,16,49165.5,399,219,0
593,340461476,X-a2:X-a2,1937,125,1014,798,1221,31563,40715,16,49425,194,120,0
594,340461476,X-a1:X-a1,1912,106,1010,796,1322,30866,40355,16,43103.6,173,111,0
594,340461476,X-a1:X-a2,3869,260,1994,1615,2534,62189,82220,16,47922.7,388,208,0
594,340461476,X-a2:X-a2,1919,123,1010,786,1295,31451,40965,16,47085.3,189,112,0
595,340461476,X-a1:X-a1,1932,113,1011,808,1317,30832,39305,16,38939.8,180,104,0
595,340461476,X-a1:X-a2,3938,266,1994,1678,2454,61989,78800,16,46653.1,397,215,0
595,340461476,X-a2:X-a2,1922,116,1005,801,1291,31463,41555,16,49699.3,185,110,0
596,340461476,X-a1:X-a1,1944,124,1002,818,1326,30769,41925,16,38744.9,186,103,0
596,340461476,X-a1:X-a2,3877,254,1985,1638,2452,62096,81360,16,49508.9,376,206,0
596,340461476,X-a2:X-a2,1916,129,994,793,1266,31746,41775,16,49691.6,205,113,0
597,340461476,X-a1:X-a1,1979,126,1000,853,1263,30916,39715,16,38422.9,184,103,0
597,340461476,X-a1:X-a2,3855,248,1989,1618,2437,62059,81970,16,50140.5,367,197,0
597,340461476,X-a2:X-a2,1871,123,1002,746,1344,31542,39535,16,49730.2,188,106,0
598,340461476,X-a1:X-a1,1978,126,1011,841,1253,30789,38930,16,40568.6,190,105,0
598,340461476,X-a1:X-a2,3821,268,1968,1585,2461,62328,78310,16,49800.1,407,211,0
598,340461476,X-a2:X-a2,1902,117,967,818,1333,31420,40620,16,50231.4,180,115,0
599,340461476,X-a1:X-a1,1985,136,1037,812,1233,30781,41570,16,39262.9,202,102,0
599,340461476,X-a1:X-a2,3809,267,1975,1567,2489,62275,82330,16,50349.8,410,226,0
599,340461476,X-a2:X-a2,1890,112,1005,773,1379,31439,40360,16,50356.6,172,110,0
600,340461476,X-a1:X-a1,1982,132,1031,819,1220,30820,41465,16,37917.7,203,97,0
600,340461476,X-a1:X-a2,3764,269,1918,1577,2440,62560,81190,16,51332.4,405,229,0
600,340461476,X-a2:X-a2,1850,98,1005,747,1407,31332,39165,16,51441.7,149,94,0
601,340461476,X-a1:X-a1,1955,122,1044,789,1207,30947,40650,16,35021.1,190,96,0
601,340461476,X-a1:X-a2,3748,268,1887,1593,2485,62526,77540,16,51481.3,409,232,0
601,340461476,X-a2:X-a2,1912,100,1005,807,1378,31110,37510,16,48757.2,154,98,0
602,340461476,X-a1:X-a1,1962,122,1044,796,1218,31130,39260,16,35541.1,192,102,0
602,340461476,X-a1:X-a2,3741,251,1879,1611,2487,62527,80300,16,49876.9,386,213,0
602,340461476,X-a2:X-a2,1943,108,1015,820,1340,31028,40740,16,47855.7,163,109,0
603,340461476,X-a1:X-a1,1952,122,1039,791,1198,31228,40455,16,36770.5,191,102,0
