Time,NodeID,Genome,VectorPopulation
223,1,X-Be:X-Bw,0
223,1,X-Bw:X-Bw,100755
224,1,X-Be:X-Be,0
224,1,X-Be:X-Bw,0
224,1,X-Bw:X-Bw,100781
225,1,X-Be:X-Be,0
225,1,X-Be:X-Bw,0
225,1,X-Bw:X-Bw,100480
226,1,X-Be:X-Be,0
226,1,X-Be:X-Bw,0
226,1,X-Bw:X-Bw,100377
227,1,X-Be:X-Be,0
227,1,X-Be:X-Bw,0
227,1,X-Bw:X-Bw,100577
228,1,X-Be:X-Be,0
228,1,X-Be:X-Bw,0
228,1,X-Bw:X-Bw,100706
229,1,X-Be:X-Be,0
229,1,X-Be:X-Bw,0
229,1,X-Bw:X-Bw,100923
230,1,X-Be:X-Be,0
230,1,X-Be:X-Bw,0
230,1,X-Bw:X-Bw,101026
231,1,X-Be:X-Be,0
231,1,X-Be:X-Bw,0
231,1,X-Bw:X-Bw,100936
232,1,X-Be:X-Be,0
232,1,X-Be:X-Bw,0
232,1,X-Bw:X-Bw,100931
233,1,X-Be:X-Be,0
233,1,X-Be:X-Bw,0
233,1,X-Bw:X-Bw,100977
234,1,X-Be:X-Be,0
234,1,X-Be:X-Bw,0
234,1,X-Bw:X-Bw,100999
235,1,X-Be:X-Be,0
235,1,X-Be:X-Bw,0
235,1,X-Bw:X-Bw,100987
236,1,X-Be:X-Be,0
236,1,X-Be:X-Bw,0
236,1,X-Bw:X-Bw,100906
237,1,X-Be:X-Be,0
237,1,X-Be:X-Bw,0
237,1,X-Bw:X-Bw,101044
238,1,X-Be:X-Be,0
238,1,X-Be:X-Bw,0
238,1,X-Bw:X-Bw,101195
239,1,X-Be:X-Be,0
239,1,X-Be:X-Bw,0
239,1,X-Bw:X-Bw,101321
240,1,X-Be:X-Be,0
240,1,X-Be:X-Bw,0
240,1,X-Bw:X-Bw,101461
241,1,X-Be:X-Be,0
241,1,X-Be:X-Bw,0
241,1,X-Bw:X-Bw,101114
242,1,X-Be:X-Be,0
242,1,X-Be:X-Bw,0
242,1,X-Bw:X-Bw,100833
243,1,X-Be:X-Be,0
243,1,X-Be:X-Bw,0
243,1,X-Bw:X-Bw,101114
244,1,X-Be:X-Be,0
244,1,X-Be:X-Bw,0
244,1,X-Bw:X-Bw,100751
245,1,X-Be:X-Be,0
245,1,X-Be:X-Bw,0
245,1,X-Bw:X-Bw,100743
246,1,X-Be:X-Be,0
246,1,X-Be:X-Bw,0
246,1,X-Bw:X-Bw,100753
247,1,X-Be:X-Be,0
247,1,X-Be:X-Bw,0
247,1,X-Bw:X-Bw,100568
248,1,X-Be:X-Be,0
248,1,X-Be:X-Bw,0
248,1,X-Bw:X-Bw,100753
249,1,X-Be:X-Be,0
249,1,X-Be:X-Bw,0
249,1,X-Bw:X-Bw,100848
250,1,X-Be:X-Be,0
250,1,X-Be:X-Bw,0
250,1,X-Bw:X-Bw,100744
251,1,X-Be:X-Be,0
251,1,X-Be:X-Bw,0
251,1,X-Bw:X-Bw,100803
252,1,X-Be:X-Be,0
252,1,X-Be:X-Bw,0
252,1,X-Bw:X-Bw,101002
253,1,X-Be:X-Be,0
253,1,X-Be:X-Bw,0
253,1,X-Bw:X-Bw,101173
254,1,X-Be:X-Be,0
254,1,X-Be:X-Bw,0
254,1,X-Bw:X-Bw,101429
255,1,X-Be:X-Be,0
255,1,X-Be:X-Bw,0
255,1,X-Bw:X-Bw,101424
256,1,X-Be:X-Be,0
256,1,X-Be:X-Bw,0
256,1,X-Bw:X-Bw,101156
257,1,X-Be:X-Be,0
257,1,X-Be:X-Bw,0
257,1,X-Bw:X-Bw,101200
258,1,X-Be:X-Be,0
258,1,X-Be:X-Bw,0
258,1,X-Bw:X-Bw,100840
259,1,X-Be:X-Be,0
259,1,X-Be:X-Bw,0
259,1,X-Bw:X-Bw,100820
260,1,X-Be:X-Be,0
260,1,X-Be:X-Bw,0
260,1,X-Bw:X-Bw,100887
261,1,X-Be:X-Be,0
261,1,X-Be:X-Bw,0
261,1,X-Bw:X-Bw,100568
262,1,X-Be:X-Be,0
262,1,X-Be:X-Bw,0
262,1,X-Bw:X-Bw,100497
263,1,X-Be:X-Be,0
263,1,X-Be:X-Bw,0
263,1,X-Bw:X-Bw,100375
264,1,X-Be:X-Be,0
264,1,X-Be:X-Bw,0
264,1,X-Bw:X-Bw,100451
265,1,X-Be:X-Be,0
265,1,X-Be:X-Bw,0
265,1,X-Bw:X-Bw,100604
266,1,X-Be:X-Be,0
266,1,X-Be:X-Bw,0
266,1,X-Bw:X-Bw,100587
