Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
122,1,X2:Y1,0,0,0,0,122361,76462,1028896,2719450,0,0,0,0,14720,0,0,0,0,8.29572
122,1,X2:Y2,0,0,0,0,79967,49617,672355,1760500,0,0,0,0,9702,0,0,0,0,8.34271
123,1,X1:X1,271419,0,0,271419,0,168194,2275155,6062700,32321,0,0,32321,0,8.3555,0,0,8.3555,0
123,1,X1:X2,133517,0,0,133517,0,83869,1138401,3023950,16123,0,0,16123,0,8.25957,0,0,8.25957,0
123,1,X1:Y1,0,0,0,0,244707,152246,2064425,5507300,0,0,0,0,29428,0,0,0,0,8.34121
123,1,X1:Y2,0,0,0,0,160835,99832,1351267,3579350,0,0,0,0,19387,0,0,0,0,8.22304
123,1,X2:X1,135412,0,0,135412,0,83202,1135071,3032400,16070,0,0,16070,0,8.34916,0,0,8.34916,0
123,1,X2:X2,66681,0,0,66681,0,42221,565737,1495950,8116,0,0,8116,0,8.36175,0,0,8.36175,0
123,1,X2:Y1,0,0,0,0,122291,76258,1027692,2746000,0,0,0,0,14795,0,0,0,0,8.30483
123,1,X2:Y2,0,0,0,0,79878,49310,671220,1782350,0,0,0,0,9736,0,0,0,0,8.35805
124,1,X1:X1,271078,0,0,271078,0,167536,2276056,6085750,32981,0,0,32981,0,8.36382,0,0,8.36382,0
124,1,X1:X2,133664,0,0,133664,0,83785,1138906,3019700,16179,0,0,16179,0,8.39823,0,0,8.39823,0
124,1,X1:Y1,0,0,0,0,244944,151530,2066923,5479700,0,0,0,0,29363,0,0,0,0,8.39928
124,1,X1:Y2,0,0,0,0,161220,99245,1351974,3625750,0,0,0,0,19205,0,0,0,0,8.3259
124,1,X2:X1,135129,0,0,135129,0,84088,1134641,3006650,16148,0,0,16148,0,8.3458,0,0,8.3458,0
124,1,X2:X2,66751,0,0,66751,0,42232,564714,1491200,7994,0,0,7994,0,8.35677,0,0,8.35677,0
124,1,X2:Y1,0,0,0,0,122251,76613,1027401,2722100,0,0,0,0,14696,0,0,0,0,8.41835
124,1,X2:Y2,0,0,0,0,79638,49616,670062,1775750,0,0,0,0,9707,0,0,0,0,8.37159
125,1,X1:X1,271191,0,0,271191,0,167668,2278481,6066100,32246,0,0,32246,0,8.38904,0,0,8.38904,0
125,1,X1:X2,133545,0,0,133545,0,84144,1138642,3047700,16227,0,0,16227,0,8.34332,0,0,8.34332,0
125,1,X1:Y1,0,0,0,0,244814,151520,2066384,5526600,0,0,0,0,29269,0,0,0,0,8.31836
125,1,X1:Y2,0,0,0,0,161074,99467,1352735,3587200,0,0,0,0,19337,0,0,0,0,8.30072
125,1,X2:X1,135103,0,0,135103,0,84261,1134681,2991900,16154,0,0,16154,0,8.39037,0,0,8.39037,0
125,1,X2:X2,67043,0,0,67043,0,42015,563828,1480800,8002,0,0,8002,0,8.36066,0,0,8.36066,0
125,1,X2:Y1,0,0,0,0,122642,76248,1027454,2706200,0,0,0,0,14676,0,0,0,0,8.46648
125,1,X2:Y2,0,0,0,0,79843,49588,669806,1766500,0,0,0,0,9573,0,0,0,0,8.2717
126,1,X1:X1,270890,0,0,270890,0,167754,2277417,6036600,32835,0,0,32835,0,8.29469,0,0,8.29469,0
126,1,X1:X2,133828,0,0,133828,0,84098,1139413,3004850,15986,0,0,15986,0,8.33367,0,0,8.33367,0
126,1,X1:Y1,0,0,0,0,244730,151394,2068007,5454700,0,0,0,0,29451,0,0,0,0,8.35822
126,1,X1:Y2,0,0,0,0,161345,99561,1352087,3586750,0,0,0,0,19068,0,0,0,0,8.23275
126,1,X2:X1,135243,0,0,135243,0,83836,1134674,3034700,16074,0,0,16074,0,8.3701,0,0,8.3701,0
126,1,X2:X2,67194,0,0,67194,0,41667,563493,1511650,8006,0,0,8006,0,8.27517,0,0,8.27517,0
126,1,X2:Y1,0,0,0,0,122664,75630,1026411,2759200,0,0,0,0,14675,0,0,0,0,8.28232
126,1,X2:Y2,0,0,0,0,79757,49463,669209,1787150,0,0,0,0,9619,0,0,0,0,8.30887
127,1,X1:X1,270695,0,0,270695,0,167290,2275590,6093650,32624,0,0,32624,0,8.3155,0,0,8.3155,0
127,1,X1:X2,134410,0,0,134410,0,83596,1138569,3012200,15818,0,0,15818,0,8.25844,0,0,8.25844,0
127,1,X1:Y1,0,0,0,0,244903,151072,2066138,5507850,0,0,0,0,29411,0,0,0,0,8.31131
127,1,X1:Y2,0,0,0,0,161259,99483,1351305,3598000,0,0,0,0,19342,0,0,0,0,8.39391
127,1,X2:X1,135078,0,0,135078,0,84079,1135064,3010250,16239,0,0,16239,0,8.44036,0,0,8.44036,0
127,1,X2:X2,67199,0,0,67199,0,41834,564219,1494500,8142,0,0,8142,0,8.35077,0,0,8.35077,0
127,1,X2:Y1,0,0,0,0,122491,75870,1027077,2728350,0,0,0,0,14729,0,0,0,0,8.31482
127,1,X2:Y2,0,0,0,0,79445,49765,669160,1776400,0,0,0,0,9701,0,0,0,0,8.31285
128,1,X1:X1,270654,0,0,270654,0,167543,2278960,6064850,32322,0,0,32322,0,8.37464,0,0,8.37464,0
128,1,X1:X2,134323,0,0,134323,0,84108,1138101,3041650,16063,0,0,16063,0,8.27062,0,0,8.27062,0
128,1,X1:Y1,0,0,0,0,244696,151311,2068029,5528650,0,0,0,0,29087,0,0,0,0,8.41813
128,1,X1:Y2,0,0,0,0,160960,99523,1351965,3577850,0,0,0,0,19363,0,0,0,0,8.42318
128,1,X2:X1,135405,0,0,135405,0,83528,1134668,2993950,16314,0,0,16314,0,8.24169,0,0,8.24169,0
128,1,X2:X2,67365,0,0,67365,0,41790,564034,1496950,8003,0,0,8003,0,8.27902,0,0,8.27902,0
128,1,X2:Y1,0,0,0,0,122836,75771,1027160,2712850,0,0,0,0,14646,0,0,0,0,8.35395
128,1,X2:Y2,0,0,0,0,79435,49506,669149,1778050,0,0,0,0,9638,0,0,0,0,8.30079
129,1,X1:X1,270720,0,0,270720,0,167578,2278679,6054450,32412,0,0,32412,0,8.40775,0,0,8.40775,0
129,1,X1:X2,134655,0,0,134655,0,83774,1138241,2983350,16024,0,0,16024,0,8.28607,0,0,8.28607,0
129,1,X1:Y1,0,0,0,0,244864,151731,2069321,5453250,0,0,0,0,29183,0,0,0,0,8.38152
129,1,X1:Y2,0,0,0,0,161096,100004,1351135,3584550,0,0,0,0,19092,0,0,0,0,8.2809
129,1,X2:X1,135416,0,0,135416,0,83330,1134298,3041750,16325,0,0,16325,0,8.32827,0,0,8.32827,0
129,1,X2:X2,67422,0,0,67422,0,41956,563315,1517550,8020,0,0,8020,0,8.38267,0,0,8.38267,0
129,1,X2:Y1,0,0,0,0,122613,75629,1027135,2766650,0,0,0,0,14874,0,0,0,0,8.37354
129,1,X2:Y2,0,0,0,0,79718,49452,668400,1792650,0,0,0,0,9422,0,0,0,0,8.28752
130,1,X1:X1,270965,0,0,270965,0,167073,2279775,6091700,32523,0,0,32523,0,8.34259,0,0,8.34259,0
130,1,X1:X2,135031,0,0,135031,0,83781,1136602,3012650,15981,0,0,15981,0,8.36493,0,0,8.36493,0
130,1,X1:Y1,0,0,0,0,244860,151265,2068028,5521850,0,0,0,0,29297,0,0,0,0,8.28651
130,1,X1:Y2,0,0,0,0,161159,99421,1350764,3582500,0,0,0,0,19301,0,0,0,0,8.33506
130,1,X2:X1,134973,0,0,134973,0,84073,1135045,3020100,16228,0,0,16228,0,8.29301,0,0,8.29301,0
130,1,X2:X2,67237,0,0,67237,0,42202,563403,1502650,8212,0,0,8212,0,8.28617,0,0,8.28617,0
130,1,X2:Y1,0,0,0,0,122195,76577,1027792,2744650,0,0,0,0,14763,0,0,0,0,8.18458
130,1,X2:Y2,0,0,0,0,79621,49560,669536,1778100,0,0,0,0,9605,0,0,0,0,8.37241
131,1,X1:X1,270631,0,0,270631,0,167437,2279977,6089700,32452,0,0,32452,0,8.35723,0,0,8.35723,0
131,1,X1:X2,134984,0,0,134984,0,84227,1135201,3039500,16107,0,0,16107,0,8.24971,0,0,8.24971,0
131,1,X1:Y1,0,0,0,0,244767,151640,2067888,5536400,0,0,0,0,29336,0,0,0,0,8.40288
131,1,X1:Y2,0,0,0,0,161094,99534,1350805,3592800,0,0,0,0,19289,0,0,0,0,8.34978
131,1,X2:X1,134909,0,0,134909,0,83907,1134840,3006600,16294,0,0,16294,0,8.33669,0,0,8.33669,0
131,1,X2:X2,67255,0,0,67255,0,42133,563273,1495900,8123,0,0,8123,0,8.20436,0,0,8.20436,0
131,1,X2:Y1,0,0,0,0,122366,76245,1027562,2719800,0,0,0,0,14697,0,0,0,0,8.26876
131,1,X2:Y2,0,0,0,0,79716,49514,669766,1782700,0,0,0,0,9582,0,0,0,0,8.25371
132,1,X1:X1,270785,0,0,270785,0,167387,2280592,6062300,32252,0,0,32252,0,8.35182,0,0,8.35182,0
132,1,X1:X2,135167,0,0,135167,0,84006,1136024,3013800,16275,0,0,16275,0,8.36289,0,0,8.36289,0
132,1,X1:Y1,0,0,0,0,244721,151814,2068550,5476000,0,0,0,0,29202,0,0,0,0,8.35891
132,1,X1:Y2,0,0,0,0,160712,99850,1349996,3600100,0,0,0,0,19500,0,0,0,0,8.3638
132,1,X2:X1,134740,0,0,134740,0,84172,1134720,3038400,16279,0,0,16279,0,8.31789,0,0,8.31789,0
132,1,X2:X2,67467,0,0,67467,0,41945,563458,1521700,8027,0,0,8027,0,8.26897,0,0,8.26897,0
132,1,X2:Y1,0,0,0,0,122679,75683,1027644,2760100,0,0,0,0,14434,0,0,0,0,8.34467
132,1,X2:Y2,0,0,0,0,79443,49981,670023,1800000,0,0,0,0,9642,0,0,0,0,8.40282
133,1,X1:X1,270772,0,0,270772,0,166833,2279168,6071900,32479,0,0,32479,0,8.305,0,0,8.305,0
133,1,X1:X2,135110,0,0,135110,0,84086,1135204,3019550,16083,0,0,16083,0,8.25232,0,0,8.25232,0
133,1,X1:Y1,0,0,0,0,244924,151271,2068114,5519600,0,0,0,0,29450,0,0,0,0,8.39596
133,1,X1:Y2,0,0,0,0,160871,99093,1349532,3571850,0,0,0,0,19275,0,0,0,0,8.38184
133,1,X2:X1,134748,0,0,134748,0,84229,1135251,3045900,16096,0,0,16096,0,8.31337,0,0,8.31337,0
133,1,X2:X2,67599,0,0,67599,0,41814,564602,1509850,8001,0,0,8001,0,8.16123,0,0,8.16123,0
133,1,X2:Y1,0,0,0,0,122323,75857,1028177,2774000,0,0,0,0,14807,0,0,0,0,8.37145
133,1,X2:Y2,0,0,0,0,79696,49766,670626,1781750,0,0,0,0,9406,0,0,0,0,8.33681
134,1,X1:X1,270439,0,0,270439,0,167083,2277816,6084100,32765,0,0,32765,0,8.34552,0,0,8.34552,0
134,1,X1:X2,135355,0,0,135355,0,84318,1134304,3038850,16033,0,0,16033,0,8.32159,0,0,8.32159,0
134,1,X1:Y1,0,0,0,0,244456,152022,2068005,5532000,0,0,0,0,29427,0,0,0,0,8.36715
134,1,X1:Y2,0,0,0,0,160593,99086,1348630,3590950,0,0,0,0,19407,0,0,0,0,8.36817
134,1,X2:X1,135110,0,0,135110,0,83751,1135953,2996400,16174,0,0,16174,0,8.44238,0,0,8.44238,0
134,1,X2:X2,67532,0,0,67532,0,41883,564199,1492050,8160,0,0,8160,0,8.37243,0,0,8.37243,0
134,1,X2:Y1,0,0,0,0,122904,75430,1029512,2718700,0,0,0,0,14566,0,0,0,0,8.38178
134,1,X2:Y2,0,0,0,0,79781,49466,670226,1769750,0,0,0,0,9552,0,0,0,0,8.25754
135,1,X1:X1,270503,0,0,270503,0,167628,2279334,6041400,32408,0,0,32408,0,8.29011,0,0,8.29011,0
135,1,X1:X2,135323,0,0,135323,0,84194,1135936,3022300,16303,0,0,16303,0,8.31362,0,0,8.31362,0
135,1,X1:Y1,0,0,0,0,244604,151859,2070910,5478150,0,0,0,0,29422,0,0,0,0,8.36371
135,1,X1:Y2,0,0,0,0,160854,99249,1348711,3585550,0,0,0,0,19163,0,0,0,0,8.25815
135,1,X2:X1,135097,0,0,135097,0,83774,1136355,3032300,16126,0,0,16126,0,8.32773,0,0,8.32773,0
135,1,X2:X2,67502,0,0,67502,0,41746,563789,1533300,8068,0,0,8068,0,8.25979,0,0,8.25979,0
135,1,X2:Y1,0,0,0,0,122436,75241,1029091,2761250,0,0,0,0,14991,0,0,0,0,8.35695
135,1,X2:Y2,0,0,0,0,79750,49425,669590,1804350,0,0,0,0,9650,0,0,0,0,8.3999
136,1,X1:X1,270700,0,0,270700,0,167410,2276577,6058550,32137,0,0,32137,0,8.39571,0,0,8.39571,0
136,1,X1:X2,135403,0,0,135403,0,83989,1134951,3027150,16235,0,0,16235,0,8.31814,0,0,8.31814,0
136,1,X1:Y1,0,0,0,0,244861,151575,2069273,5506050,0,0,0,0,29293,0,0,0,0,8.36497
136,1,X1:Y2,0,0,0,0,160921,99132,1348415,3579650,0,0,0,0,19406,0,0,0,0,8.34984
136,1,X2:X1,135107,0,0,135107,0,83560,1136326,3046250,16316,0,0,16316,0,8.42872,0,0,8.42872,0
136,1,X2:X2,67429,0,0,67429,0,41652,564755,1516250,8168,0,0,8168,0,8.25661,0,0,8.25661,0
136,1,X2:Y1,0,0,0,0,122070,75633,1030066,2777250,0,0,0,0,14737,0,0,0,0,8.29558
136,1,X2:Y2,0,0,0,0,79768,49436,669805,1785250,0,0,0,0,9676,0,0,0,0,8.20308
137,1,X1:X1,270666,0,0,270666,0,167214,2275965,6081950,32349,0,0,32349,0,8.35166,0,0,8.35166,0
137,1,X1:X2,135425,0,0,135425,0,84121,1135352,3030600,16260,0,0,16260,0,8.26673,0,0,8.26673,0
137,1,X1:Y1,0,0,0,0,244819,152120,2069589,5526900,0,0,0,0,29220,0,0,0,0,8.28392
137,1,X1:Y2,0,0,0,0,160773,99108,1347535,3585650,0,0,0,0,19118,0,0,0,0,8.35793
137,1,X2:X1,135282,0,0,135282,0,83790,1137322,3010850,16033,0,0,16033,0,8.36175,0,0,8.36175,0
137,1,X2:X2,67598,0,0,67598,0,41450,564987,1490500,8054,0,0,8054,0,8.30668,0,0,8.30668,0
137,1,X2:Y1,0,0,0,0,122046,75766,1032023,2717200,0,0,0,0,14626,0,0,0,0,8.33085
137,1,X2:Y2,0,0,0,0,79547,49624,669977,1784150,0,0,0,0,9669,0,0,0,0,8.44358
138,1,X1:X1,270312,0,0,270312,0,167418,2275702,6075350,32703,0,0,32703,0,8.35348,0,0,8.35348,0
138,1,X1:X2,135919,0,0,135919,0,83918,1135778,3024350,16156,0,0,16156,0,8.27055,0,0,8.27055,0
138,1,X1:Y1,0,0,0,0,244966,152239,2070196,5518050,0,0,0,0,29376,0,0,0,0,8.31519
138,1,X1:Y2,0,0,0,0,160720,99155,1346932,3581650,0,0,0,0,19249,0,0,0,0,8.25482
138,1,X2:X1,135298,0,0,135298,0,83909,1136337,3033450,16033,0,0,16033,0,8.27899,0,0,8.27899,0
138,1,X2:X2,67527,0,0,67527,0,41370,564554,1539250,8113,0,0,8113,0,8.37619,0,0,8.37619,0
138,1,X2:Y1,0,0,0,0,122165,75512,1031098,2767250,0,0,0,0,14617,0,0,0,0,8.41589
138,1,X2:Y2,0,0,0,0,79509,49939,669559,1805450,0,0,0,0,9553,0,0,0,0,8.10688
139,1,X1:X1,270439,0,0,270439,0,167187,2276235,6066900,32475,0,0,32475,0,8.37072,0,0,8.37072,0
139,1,X1:X2,135710,0,0,135710,0,84056,1135229,3035250,16259,0,0,16259,0,8.35894,0,0,8.35894,0
139,1,X1:Y1,0,0,0,0,244748,152471,2068894,5509600,0,0,0,0,29386,0,0,0,0,8.30542
139,1,X1:Y2,0,0,0,0,160860,99278,1346121,3592550,0,0,0,0,19273,0,0,0,0,8.3837
139,1,X2:X1,135252,0,0,135252,0,84129,1135627,3047400,16216,0,0,16216,0,8.31691,0,0,8.31691,0
139,1,X2:X2,67430,0,0,67430,0,41373,566165,1506050,8131,0,0,8131,0,8.2884,0,0,8.2884,0
139,1,X2:Y1,0,0,0,0,122045,75958,1031739,2762100,0,0,0,0,14628,0,0,0,0,8.37018
139,1,X2:Y2,0,0,0,0,79760,49628,670633,1791350,0,0,0,0,9435,0,0,0,0,8.32994
140,1,X1:X1,270112,0,0,270112,0,167618,2276125,6064400,32382,0,0,32382,0,8.37595,0,0,8.37595,0
140,1,X1:X2,135633,0,0,135633,0,84139,1136268,3036600,16371,0,0,16371,0,8.27817,0,0,8.27817,0
140,1,X1:Y1,0,0,0,0,244812,152486,2068483,5509950,0,0,0,0,29199,0,0,0,0,8.32282
140,1,X1:Y2,0,0,0,0,160552,99359,1344056,3591050,0,0,0,0,19473,0,0,0,0,8.2295
140,1,X2:X1,135184,0,0,135184,0,84273,1136252,3023100,16330,0,0,16330,0,8.34727,0,0,8.34727,0
140,1,X2:X2,67363,0,0,67363,0,41287,565826,1503000,7964,0,0,7964,0,8.40922,0,0,8.40922,0
140,1,X2:Y1,0,0,0,0,122037,75496,1032450,2732250,0,0,0,0,14672,0,0,0,0,8.32354
140,1,X2:Y2,0,0,0,0,79701,49219,670982,1793850,0,0,0,0,9702,0,0,0,0,8.35199
141,1,X1:X1,269823,0,0,269823,0,168256,2275855,6056050,32447,0,0,32447,0,8.37094,0,0,8.37094,0
141,1,X1:X2,135650,0,0,135650,0,83934,1136683,3032300,16261,0,0,16261,0,8.32446,0,0,8.32446,0
141,1,X1:Y1,0,0,0,0,244948,152424,2068295,5501350,0,0,0,0,29485,0,0,0,0,8.36212
141,1,X1:Y2,0,0,0,0,160194,99743,1345067,3587000,0,0,0,0,19292,0,0,0,0,8.3885
141,1,X2:X1,135361,0,0,135361,0,84091,1137182,3030050,16135,0,0,16135,0,8.37825,0,0,8.37825,0
141,1,X2:X2,67350,0,0,67350,0,41176,566154,1535400,8100,0,0,8100,0,8.32321,0,0,8.32321,0
141,1,X2:Y1,0,0,0,0,122089,75492,1031698,2753350,0,0,0,0,14680,0,0,0,0,8.2671
141,1,X2:Y2,0,0,0,0,79848,49352,671421,1812100,0,0,0,0,9555,0,0,0,0,8.31669
142,1,X1:X1,270085,0,0,270085,0,168113,2274970,6044350,32250,0,0,32250,0,8.35501,0,0,8.35501,0
142,1,X1:X2,135956,0,0,135956,0,83686,1136941,3036600,15997,0,0,15997,0,8.33756,0,0,8.33756,0
142,1,X1:Y1,0,0,0,0,245502,152563,2066908,5491050,0,0,0,0,28951,0,0,0,0,8.3747
142,1,X1:Y2,0,0,0,0,160168,99731,1344553,3589900,0,0,0,0,19285,0,0,0,0,8.41654
142,1,X2:X1,135327,0,0,135327,0,84185,1136903,3038150,16318,0,0,16318,0,8.31499,0,0,8.31499,0
142,1,X2:X2,67183,0,0,67183,0,41109,567463,1512900,8211,0,0,8211,0,8.35343,0,0,8.35343,0
142,1,X2:Y1,0,0,0,0,121989,75597,1030877,2761750,0,0,0,0,14705,0,0,0,0,8.34342
142,1,X2:Y2,0,0,0,0,80147,48943,673233,1789300,0,0,0,0,9536,0,0,0,0,8.24759
143,1,X1:X1,269991,0,0,269991,0,168387,2272223,6064200,32379,0,0,32379,0,8.32564,0,0,8.32564,0
143,1,X1:X2,135783,0,0,135783,0,83644,1136927,3035350,16388,0,0,16388,0,8.35563,0,0,8.35563,0
143,1,X1:Y1,0,0,0,0,245630,152471,2066089,5497700,0,0,0,0,29539,0,0,0,0,8.26758
143,1,X1:Y2,0,0,0,0,160041,99667,1344258,3601850,0,0,0,0,19372,0,0,0,0,8.40125
143,1,X2:X1,135286,0,0,135286,0,84073,1135747,3019000,16249,0,0,16249,0,8.38076,0,0,8.38076,0
143,1,X2:X2,67229,0,0,67229,0,41003,567613,1497650,7987,0,0,7987,0,8.34318,0,0,8.34318,0
143,1,X2:Y1,0,0,0,0,122220,75186,1031998,2721700,0,0,0,0,14484,0,0,0,0,8.3247
143,1,X2:Y2,0,0,0,0,80034,48698,673572,1794950,0,0,0,0,9666,0,0,0,0,8.33551
144,1,X1:X1,270180,0,0,270180,0,167587,2274001,6070700,32473,0,0,32473,0,8.35944,0,0,8.35944,0
144,1,X1:X2,135970,0,0,135970,0,83221,1137367,3032300,16221,0,0,16221,0,8.3964,0,0,8.3964,0
144,1,X1:Y1,0,0,0,0,245591,152368,2066434,5504500,0,0,0,0,29385,0,0,0,0,8.36818
144,1,X1:Y2,0,0,0,0,160187,99580,1345450,3598500,0,0,0,0,19170,0,0,0,0,8.36677
144,1,X2:X1,135619,0,0,135619,0,83889,1135623,3028100,16052,0,0,16052,0,8.35503,0,0,8.35503,0
144,1,X2:X2,66967,0,0,66967,0,41392,567100,1526600,8148,0,0,8148,0,8.42391,0,0,8.42391,0
144,1,X2:Y1,0,0,0,0,122023,75473,1031303,2748800,0,0,0,0,14573,0,0,0,0,8.35847
144,1,X2:Y2,0,0,0,0,79815,49256,674281,1805900,0,0,0,0,9492,0,0,0,0,8.42741
145,1,X1:X1,270791,0,0,270791,0,167915,2272988,6046150,32076,0,0,32076,0,8.33128,0,0,8.33128,0
145,1,X1:X2,135811,0,0,135811,0,83650,1136920,3031650,16173,0,0,16173,0,8.29327,0,0,8.29327,0
145,1,X1:Y1,0,0,0,0,245873,152368,2066049,5480900,0,0,0,0,29386,0,0,0,0,8.37423
145,1,X1:Y2,0,0,0,0,160339,99504,1344979,3596900,0,0,0,0,19123,0,0,0,0,8.38561
145,1,X2:X1,135207,0,0,135207,0,83848,1135513,3039650,16502,0,0,16502,0,8.32869,0,0,8.32869,0
145,1,X2:X2,66834,0,0,66834,0,41553,567756,1523250,8096,0,0,8096,0,8.32362,0,0,8.32362,0
145,1,X2:Y1,0,0,0,0,122066,75381,1031441,2767200,0,0,0,0,14647,0,0,0,0,8.33406
145,1,X2:Y2,0,0,0,0,79722,49098,674766,1795700,0,0,0,0,9778,0,0,0,0,8.30896
146,1,X1:X1,270571,0,0,270571,0,167501,2273739,6074750,32473,0,0,32473,0,8.33446,0,0,8.33446,0
146,1,X1:X2,135613,0,0,135613,0,84072,1137258,3027450,16329,0,0,16329,0,8.32341,0,0,8.32341,0
146,1,X1:Y1,0,0,0,0,245755,152554,2064249,5497700,0,0,0,0,29572,0,0,0,0,8.30221
146,1,X1:Y2,0,0,0,0,160305,99219,1346273,3604500,0,0,0,0,19282,0,0,0,0,8.39161
146,1,X2:X1,135334,0,0,135334,0,83814,1135559,3015350,16181,0,0,16181,0,8.30659,0,0,8.30659,0
146,1,X2:X2,66769,0,0,66769,0,41506,568530,1503750,8048,0,0,8048,0,8.23534,0,0,8.23534,0
146,1,X2:Y1,0,0,0,0,122019,75309,1033895,2720600,0,0,0,0,14689,0,0,0,0,8.44108
146,1,X2:Y2,0,0,0,0,79655,49241,675511,1798500,0,0,0,0,9441,0,0,0,0,8.23779
147,1,X1:X1,271008,0,0,271008,0,167000,2273861,6066850,32272,0,0,32272,0,8.36657,0,0,8.36657,0
147,1,X1:X2,135447,0,0,135447,0,83602,1137443,3036700,16379,0,0,16379,0,8.31357,0,0,8.31357,0
147,1,X1:Y1,0,0,0,0,245875,152345,2064292,5515850,0,0,0,0,29359,0,0,0,0,8.34027
147,1,X1:Y2,0,0,0,0,160363,99183,1347582,3587700,0,0,0,0,19209,0,0,0,0,8.29939
147,1,X2:X1,135272,0,0,135272,0,84209,1134005,3023450,16317,0,0,16317,0,8.28265,0,0,8.28265,0
147,1,X2:X2,66701,0,0,66701,0,41633,568231,1523600,8006,0,0,8006,0,8.4052,0,0,8.4052,0
147,1,X2:Y1,0,0,0,0,121690,76046,1031835,2734950,0,0,0,0,14746,0,0,0,0,8.32565
147,1,X2:Y2,0,0,0,0,79497,49752,674582,1812100,0,0,0,0,9420,0,0,0,0,8.34671
148,1,X1:X1,270242,0,0,270242,0,167859,2273471,6076500,32828,0,0,32828,0,8.34592,0,0,8.34592,0
148,1,X1:X2,135408,0,0,135408,0,83684,1136366,3033700,16167,0,0,16167,0,8.30265,0,0,8.30265,0
148,1,X1:Y1,0,0,0,0,245883,152680,2063563,5487050,0,0,0,0,29207,0,0,0,0,8.353
148,1,X1:Y2,0,0,0,0,160417,98937,1348058,3623150,0,0,0,0,19218,0,0,0,0,8.37262
148,1,X2:X1,135385,0,0,135385,0,83917,1134445,3030600,16204,0,0,16204,0,8.24155,0,0,8.24155,0
148,1,X2:X2,66740,0,0,66740,0,41680,568548,1512500,8094,0,0,8094,0,8.3279,0,0,8.3279,0
148,1,X2:Y1,0,0,0,0,121490,76416,1031153,2750450,0,0,0,0,14859,0,0,0,0,8.28777
148,1,X2:Y2,0,0,0,0,79592,49652,674724,1792650,0,0,0,0,9494,0,0,0,0,8.21919
149,1,X1:X1,270540,0,0,270540,0,168275,2273264,6063200,32499,0,0,32499,0,8.40481,0,0,8.40481,0
149,1,X1:X2,135421,0,0,135421,0,83987,1136492,3033350,16154,0,0,16154,0,8.37997,0,0,8.37997,0
149,1,X1:Y1,0,0,0,0,245946,152736,2062998,5499350,0,0,0,0,29373,0,0,0,0,8.35996
149,1,X1:Y2,0,0,0,0,160527,99081,1349150,3597200,0,0,0,0,19156,0,0,0,0,8.32517
149,1,X2:X1,135161,0,0,135161,0,84113,1134006,3010100,16297,0,0,16297,0,8.33288,0,0,8.33288,0
149,1,X2:X2,66711,0,0,66711,0,41598,568789,1500450,8090,0,0,8090,0,8.36601,0,0,8.36601,0
149,1,X2:Y1,0,0,0,0,121822,76353,1032011,2721750,0,0,0,0,14368,0,0,0,0,8.37883
149,1,X2:Y2,0,0,0,0,79669,49530,675583,1788800,0,0,0,0,9535,0,0,0,0,8.36665
150,1,X1:X1,270449,0,0,270449,0,168380,2274076,6071550,32221,0,0,32221,0,8.31768,0,0,8.31768,0
150,1,X1:X2,135775,0,0,135775,0,83585,1137059,3015550,16118,0,0,16118,0,8.32703,0,0,8.32703,0
150,1,X1:Y1,0,0,0,0,246357,151977,2063459,5513150,0,0,0,0,29319,0,0,0,0,8.37324
150,1,X1:Y2,0,0,0,0,160384,99079,1349652,3573950,0,0,0,0,19232,0,0,0,0,8.26108
150,1,X2:X1,135158,0,0,135158,0,84231,1133030,3016750,16199,0,0,16199,0,8.31311,0,0,8.31311,0
150,1,X2:X2,66682,0,0,66682,0,41846,567921,1516650,7965,0,0,7965,0,8.3317,0,0,8.3317,0
150,1,X2:Y1,0,0,0,0,121783,76506,1030309,2735950,0,0,0,0,14562,0,0,0,0,8.36719
150,1,X2:Y2,0,0,0,0,79807,49537,675021,1797450,0,0,0,0,9546,0,0,0,0,8.30348
151,1,X1:X1,270335,0,0,270335,0,168193,2274697,6100800,32483,0,0,32483,0,8.34446,0,0,8.34446,0
151,1,X1:X2,135487,0,0,135487,0,83454,1136803,3024850,16268,0,0,16268,0,8.35013,0,0,8.35013,0
151,1,X1:Y1,0,0,0,0,246350,151790,2065011,5503650,0,0,0,0,29523,0,0,0,0,8.37838
151,1,X1:Y2,0,0,0,0,160179,98917,1348472,3622000,0,0,0,0,19462,0,0,0,0,8.27556
151,1,X2:X1,135587,0,0,135587,0,84128,1133278,3022800,15939,0,0,15939,0,8.33892,0,0,8.33892,0
151,1,X2:X2,66822,0,0,66822,0,41737,568513,1522150,8046,0,0,8046,0,8.28598,0,0,8.28598,0
151,1,X2:Y1,0,0,0,0,122186,76372,1029952,2751950,0,0,0,0,14516,0,0,0,0,8.42457
151,1,X2:Y2,0,0,0,0,79866,49446,674554,1793000,0,0,0,0,9654,0,0,0,0,8.2889
