Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
513,340461476,1000,7435,469,3625,3341,10461,10096,248885,318760,159380,2534,140,0,0,972,0,715,277,0,26483.8,0.0831112,140,140,0,3341,3625,43,426,1414,980,140,9932,2434,21717,21388939,0,0,334,504
514,340461476,1000,7422,470,3635,3317,10432,10103,248729,319680,159840,2550,133,0,0,971,0,711,273,0,26639.8,0.0830837,133,133,0,3317,3635,46,424,1492,925,133,9831,2514,21527,21104933,0,0,338,505
515,340461476,1000,7465,473,3601,3391,10496,10114,248779,307120,153560,2471,140,0,0,998,0,696,259,0,26589.8,0.0833326,140,140,0,3391,3601,45,428,1416,915,140,9729,2529,21268,21035874,0,0,344,506
516,340461476,1000,7471,473,3564,3434,10467,10325,248271,315880,157940,2535,140,0,0,958,0,696,256,0,27097.8,0.0865777,140,140,0,3434,3564,43,430,1459,936,140,9595,2575,20874,20834673,0,0,356,510
517,340461476,1000,7495,464,3537,3494,10397,10327,249031,320680,160340,2530,146,0,0,1004,0,713,267,0,26337.8,0.0857849,146,146,0,3494,3537,46,418,1466,918,146,9518,2527,20546,20718544,0,0,350,507
518,340461476,1000,7540,461,3581,3498,10390,10340,249157,319000,159500,2546,131,0,0,963,0,681,237,0,26211.8,0.0821309,131,131,0,3498,3581,48,413,1511,904,131,9634,2540,20698,20963445,0,0,357,515
519,340461476,1000,7546,468,3599,3479,10380,10225,248828,318840,159420,2533,136,0,0,1007,0,733,268,0,26540.8,0.0821685,136,136,0,3479,3599,48,420,1492,905,136,9596,2640,20625,22001108,0,0,364,535
520,340461476,1000,7593,461,3540,3592,10462,10287,248351,312520,156260,2519,133,0,0,1050,0,729,274,0,27017.8,0.0832416,133,133,0,3592,3540,46,415,1467,919,133,9422,2616,20223,22373555,0,0,345,522
521,340461476,1000,7558,461,3531,3566,10364,10286,248754,322960,161480,2619,148,0,0,1012,0,790,257,0,26614.8,0.0864513,148,148,0,3566,3531,49,412,1587,884,148,9245,2608,19897,22721269,0,0,353,514
522,340461476,1000,7551,448,3583,3520,10431,10162,248665,307240,153620,2495,123,0,0,963,0,723,247,0,26703.8,0.0824088,123,123,0,3520,3583,52,396,1507,865,123,9314,2496,20160,21913532,0,0,342,482
523,340461476,1000,7544,445,3587,3512,10384,10262,248877,311840,155920,2488,138,0,0,930,0,690,247,0,26491.8,0.0869149,138,138,0,3512,3587,48,397,1459,891,138,9354,2405,20346,20948258,0,0,333,473
524,340461476,1000,7605,433,3586,3586,10357,10216,248613,335080,167540,2575,138,0,0,1043,0,728,254,0,26755.8,0.084953,138,138,0,3586,3586,46,387,1500,937,138,9315,2307,20389,20087637,0,0,331,466
525,340461476,1000,7594,427,3625,3542,10341,10236,248639,319720,159860,2581,131,0,0,974,0,719,266,0,26729.8,0.0798488,131,131,0,3542,3625,46,381,1521,929,131,9376,2106,20380,19347742,0,0,316,463
526,340461476,1000,7591,430,3598,3563,10281,10185,248444,307000,153500,2456,115,0,0,983,0,727,259,0,26924.8,0.0836036,115,115,0,3563,3598,48,382,1465,876,115,9297,2292,20185,20320199,0,0,331,478
527,340461476,1000,7586,437,3551,3598,10311,10114,249014,320920,160460,2545,130,0,0,1021,0,789,237,0,26354.8,0.0877028,130,130,0,3598,3551,46,391,1503,912,130,9275,2308,20222,20132055,0,0,330,485
528,340461476,1000,7566,418,3564,3584,10324,10153,248668,324200,162100,2603,123,0,0,980,0,721,279,0,26700.8,0.0821225,123,123,0,3584,3564,40,378,1550,930,123,9215,2187,20125,18789533,0,0,298,461
529,340461476,1000,7500,405,3535,3560,10317,10232,248810,303440,151720,2436,117,0,0,936,0,762,240,0,26558.8,0.0823589,117,117,0,3560,3535,45,360,1471,848,117,8954,2140,19575,18089473,0,0,299,446
530,340461476,1000,7502,413,3471,3618,10333,10211,248637,321680,160840,2528,126,0,0,984,0,731,251,0,26731.8,0.0875255,126,126,0,3618,3471,49,364,1494,908,126,8924,2204,19529,18554899,0,0,301,448
531,340461476,1000,7474,417,3418,3639,10367,10234,249004,320960,160480,2543,120,0,0,962,0,723,267,0,26364.8,0.0831004,120,120,0,3639,3418,52,365,1506,917,120,8832,2117,19314,18403926,0,0,291,435
532,340461476,1000,7498,413,3389,3696,10423,10143,248778,310120,155060,2477,117,0,0,1018,0,725,269,0,26590.8,0.0821434,117,117,0,3696,3389,49,364,1504,856,117,8603,2100,18924,18492846,0,0,295,416
533,340461476,1000,7480,426,3366,3688,10338,10196,248653,320200,160100,2577,127,0,0,968,0,719,267,0,26715.8,0.0857434,127,127,0,3688,3366,54,372,1563,887,127,8515,2109,18797,17960975,0,0,306,432
534,340461476,1000,7483,414,3312,3757,10331,10135,248903,320600,160300,2530,132,0,0,1013,0,764,246,0,26465.8,0.0834346,132,132,0,3757,3312,57,357,1529,869,132,8319,1995,18370,17218645,0,0,296,422
535,340461476,1000,7524,424,3303,3797,10294,10053,248647,307160,153580,2476,127,0,0,997,0,715,241,0,26721.8,0.0825507,127,127,0,3797,3303,61,363,1548,801,127,8153,2106,17959,18457232,0,0,305,437
536,340461476,1000,7540,404,3298,3838,10279,9978,248901,323400,161700,2609,127,0,0,1036,0,728,292,0,26467.8,0.0869962,127,127,0,3838,3298,63,341,1585,897,127,8135,2067,17835,17916210,0,0,281,422
537,340461476,1000,7536,427,3317,3792,10280,10093,248574,317440,158720,2557,126,0,0,963,0,713,254,0,26794.8,0.0818421,126,126,0,3792,3317,59,368,1605,826,126,8121,2114,17955,18185064,0,0,296,448
538,340461476,1000,7615,439,3317,3859,10266,9986,248918,317080,158540,2510,120,0,0,1012,0,687,246,0,26450.8,0.0844089,120,120,0,3859,3317,59,380,1546,844,120,8115,2218,17902,18689629,0,0,312,458
539,340461476,1000,7613,415,3281,3917,10301,10198,248731,326920,163460,2616,135,0,0,984,0,704,282,0,26637.8,0.0834198,135,135,0,3917,3281,48,367,1604,877,135,8043,2134,17754,18025025,0,0,311,429
540,340461476,1000,7566,424,3225,3917,10298,10263,248911,320680,160340,2548,119,0,0,950,0,711,286,0,26457.8,0.0814809,119,119,0,3917,3225,61,363,1603,826,119,7890,2188,17372,18278036,0,0,309,441
541,340461476,1000,7552,424,3195,3933,10285,10136,248575,325480,162740,2528,117,0,0,1012,0,767,259,0,26793.8,0.0825051,117,117,0,3933,3195,59,365,1576,835,117,7671,2205,17001,18145279,0,0,308,442
542,340461476,1000,7485,433,3181,3871,10307,10074,248822,325320,162660,2587,135,0,0,944,0,757,254,0,26546.8,0.0823207,135,135,0,3871,3181,63,370,1631,821,135,7563,2314,16896,18768047,0,0,317,454
543,340461476,1000,7514,442,3152,3920,10375,10110,248969,317320,158660,2489,134,0,0,983,0,681,273,0,26399.8,0.081602,134,134,0,3920,3152,75,367,1583,772,134,7416,2234,16793,18998087,0,0,311,467
544,340461476,1000,7499,440,3117,3942,10416,10214,248434,318800,159400,2536,121,0,0,1004,0,779,240,0,26934.8,0.083196,121,121,0,3942,3117,73,367,1598,817,121,7378,2223,16583,19112425,0,0,308,464
545,340461476,1000,7519,424,3089,4006,10374,10249,248700,323520,161760,2573,148,0,0,962,0,697,245,0,26668.8,0.0844879,148,148,0,4006,3089,58,366,1643,782,148,7268,2088,16292,17902266,0,0,296,433
546,340461476,1000,7589,420,3144,4025,10410,10174,248722,311880,155940,2474,122,0,0,1001,0,698,233,0,26646.8,0.0824331,122,122,0,4025,3144,66,354,1588,764,122,7266,2170,16324,18551391,0,0,296,436
547,340461476,1000,7543,401,3108,4034,10496,10141,248824,324560,162280,2550,110,0,0,999,0,771,274,0,26544.8,0.0854391,110,110,0,4034,3108,67,334,1623,817,110,7161,2085,16034,17754712,0,0,292,414
548,340461476,1000,7625,401,3165,4059,10506,10108,248713,330120,165060,2596,126,0,0,998,0,675,241,0,26655.8,0.0817869,126,126,0,4059,3165,67,334,1696,774,126,7244,2097,16237,17721232,0,0,296,410
549,340461476,1000,7597,396,3181,4020,10509,10288,248648,319480,159740,2514,122,0,0,933,0,693,268,0,26720.8,0.0807456,122,122,0,4020,3181,69,327,1594,798,122,7241,2087,16242,17328480,0,0,285,418
550,340461476,1000,7582,384,3190,4008,10469,10338,248367,330280,165140,2520,110,0,0,987,0,744,258,0,27001.8,0.0836383,110,110,0,4008,3190,71,313,1609,801,110,7307,2050,16480,16560012,0,0,278,420
551,340461476,1000,7585,369,3220,3996,10517,10265,248911,334840,167420,2619,118,0,0,965,0,703,259,0,26457.8,0.0817541,118,118,0,3996,3220,63,306,1664,837,118,7443,1932,16672,15844859,0,0,268,400
552,340461476,1000,7592,381,3204,4007,10485,10217,248514,320920,160460,2487,103,0,0,984,0,751,226,0,26854.8,0.0790161,103,103,0,4007,3204,60,321,1586,798,103,7500,1966,16725,15962535,0,0,278,401
553,340461476,1000,7572,393,3148,4031,10517,10161,248537,315960,157980,2476,112,0,0,1009,0,785,244,0,26831.8,0.0836805,112,112,0,4031,3148,61,332,1548,816,112,7429,2005,16426,16462275,0,0,278,413
554,340461476,1000,7569,383,3190,3996,10560,10063,248970,330080,165040,2597,116,0,0,981,0,734,250,0,26398.8,0.0849214,116,116,0,3996,3190,64,319,1649,832,116,7512,1902,16660,15515998,0,0,258,402
555,340461476,1000,7527,382,3184,3961,10557,10091,248848,326840,163420,2531,117,0,0,935,0,712,265,0,26520.8,0.0799768,117,117,0,3961,3184,69,313,1623,791,117,7500,1898,16580,15196224,0,0,259,406
556,340461476,1000,7518,376,3182,3960,10448,10198,248746,320320,160160,2481,109,0,0,932,0,685,256,0,26622.8,0.0811429,109,109,0,3960,3182,64,312,1590,782,109,7531,1804,16585,14676626,0,0,256,390
557,340461476,1000,7548,382,3128,4038,10418,10231,248516,329760,164880,2522,106,0,0,1018,0,736,252,0,26852.8,0.083113,106,106,0,4038,3128,66,316,1568,848,106,7469,1840,16403,15263193,0,0,260,396
558,340461476,1000,7542,391,3130,4021,10397,10257,248925,335280,167640,2651,114,0,0,965,0,674,297,0,26443.8,0.0814312,114,114,0,4021,3130,75,316,1725,812,114,7477,1908,16496,16195690,0,0,271,410
559,340461476,1000,7500,379,3064,4057,10410,10217,248230,309000,154500,2425,106,0,0,979,0,759,262,0,27138.8,0.0788706,106,106,0,4057,3064,70,309,1571,748,106,7242,1910,15952,16163200,0,0,249,415
560,340461476,1000,7532,387,3084,4061,10479,10337,249015,329600,164800,2561,126,0,0,984,0,695,257,0,26353.8,0.0878277,126,126,0,4061,3084,78,309,1620,815,126,7276,1914,16083,16281990,0,0,258,415
561,340461476,1000,7550,391,3064,4095,10482,10308,248734,332200,166100,2574,114,0,0,985,0,712,255,0,26634.8,0.0799568,114,114,0,4095,3064,77,314,1672,788,114,7104,1912,15839,16580454,0,0,278,414
562,340461476,1000,7512,394,2980,4138,10517,10371,248661,307640,153820,2464,116,0,0,950,0,714,274,0,26707.8,0.0801769,116,116,0,4138,2980,81,313,1637,711,116,6886,1905,15468,16495777,0,0,285,410
563,340461476,1000,7510,382,2895,4233,10589,10313,249033,333040,166520,2577,122,0,0,988,0,714,276,0,26335.8,0.0868149,122,122,0,4233,2895,78,304,1605,850,122,6758,1932,15258,15947253,0,0,277,410
564,340461476,1000,7600,393,2851,4356,10577,10270,248662,332720,166360,2581,111,0,0,1060,0,707,263,0,26706.8,0.0790768,111,111,0,4356,2851,80,313,1706,764,111,6685,1955,15005,16741903,0,0,284,417
565,340461476,1000,7583,403,2871,4309,10454,10422,248847,312480,156240,2520,111,0,0,978,0,771,224,0,26521.8,0.0802679,111,111,0,4309,2871,80,323,1743,666,111,6710,2052,15036,17400714,0,0,286,431
566,340461476,1000,7554,401,2849,4304,10552,10371,248872,326880,163440,2562,129,0,0,953,0,725,257,0,26496.8,0.084875,129,129,0,4304,2849,79,322,1686,747,129,6592,2005,14868,17116822,0,0,288,432
567,340461476,1000,7577,405,2805,4367,10507,10327,248755,323920,161960,2516,115,0,0,1007,0,751,233,0,26613.8,0.0810596,115,115,0,4367,2805,81,324,1664,737,115,6409,1958,14418,17522039,0,0,285,433
568,340461476,1000,7560,410,2852,4298,10568,10319,249065,323720,161860,2544,111,0,0,963,0,750,230,0,26303.8,0.0821615,111,111,0,4298,2852,90,320,1734,699,111,6444,1945,14586,17684950,0,0,300,425
569,340461476,1000,7577,391,2821,4365,10573,10241,248803,331560,165780,2522,129,0,0,1023,0,719,287,0,26565.8,0.0812546,129,129,0,4365,2821,87,304,1680,713,129,6404,1958,14279,17657893,0,0,289,414
570,340461476,1000,7633,392,2857,4384,10589,10217,249058,326520,163260,2591,128,0,0,1000,0,689,255,0,26310.8,0.0801235,128,128,0,4384,2857,89,303,1739,724,128,6417,1963,14225,17254399,0,0,281,420
571,340461476,1000,7612,393,2876,4343,10623,10290,248722,331640,165820,2585,99,0,0,966,0,726,261,0,26646.8,0.0805793,99,99,0,4343,2876,90,303,1723,763,99,6499,1948,14290,17373365,0,0,286,424
572,340461476,1000,7651,368,2930,4353,10617,10307,248566,329600,164800,2550,135,0,0,962,0,683,240,0,26802.8,0.0803484,135,135,0,4353,2930,83,285,1726,689,135,6519,1769,14316,15937051,0,0,262,401
573,340461476,1000,7660,372,2955,4333,10620,10448,248445,333200,166600,2547,111,0,0,989,0,729,251,0,26923.8,0.081319,111,111,0,4333,2955,87,285,1690,746,111,6601,1820,14491,16348855,0,0,272,408
574,340461476,1000,7681,373,2929,4379,10554,10410,248763,332480,166240,2574,92,0,0,1030,0,743,266,0,26605.8,0.0808036,92,92,0,4379,2929,91,282,1707,775,92,6566,1770,14587,15731951,0,0,271,408
575,340461476,1000,7630,367,2885,4378,10618,10181,249199,330640,165320,2592,115,0,0,1017,0,799,269,0,26169.8,0.0800221,115,115,0,4378,2885,81,286,1751,726,115,6467,1677,14351,14857488,0,0,254,391
576,340461476,1000,7612,365,2860,4387,10637,10173,248127,321080,160540,2546,111,0,0,979,0,744,253,0,27241.8,0.0791488,111,111,0,4387,2860,83,282,1712,723,111,6425,1589,14209,14477281,0,0,245,378
577,340461476,1000,7653,363,2803,4487,10626,10113,248598,326720,163360,2531,97,0,0,1052,0,732,279,0,26770.8,0.0848441,97,97,0,4487,2803,94,269,1685,749,97,6240,1495,13868,14565316,0,0,241,366
578,340461476,1000,7664,372,2828,4464,10576,10142,248635,338480,169240,2674,111,0,0,967,0,678,278,0,26733.8,0.0819379,111,111,0,4464,2828,96,276,1847,716,111,6325,1573,14095,14994108,0,0,259,369
579,340461476,1000,7626,379,2843,4404,10546,10289,248954,332480,166240,2537,109,0,0,929,0,722,245,0,26414.8,0.0789818,109,109,0,4404,2843,107,272,1701,727,109,6358,1616,14171,15154109,0,0,271,363
580,340461476,1000,7598,374,2817,4407,10542,10289,248621,328680,164340,2519,106,0,0,947,0,728,247,0,26747.8,0.0794476,106,106,0,4407,2817,108,266,1689,724,106,6279,1644,13925,14900264,0,0,277,356
581,340461476,1000,7536,368,2807,4361,10513,10245,248848,341960,170980,2581,113,0,0,984,0,773,273,0,26520.8,0.0813793,113,113,0,4361,2807,99,269,1760,708,113,6272,1551,14033,14116825,0,0,256,348
582,340461476,1000,7486,362,2814,4310,10493,10312,248781,325320,162660,2521,104,0,0,955,0,719,286,0,26587.8,0.0775551,104,104,0,4310,2814,91,271,1704,713,104,6165,1524,13844,13677564,0,0,238,341
583,340461476,1000,7564,345,2787,4432,10552,10125,248710,323720,161860,2495,105,0,0,1054,0,720,256,0,26658.8,0.081728,105,105,0,4432,2787,83,262,1688,702,105,6088,1477,13758,13403053,0,0,237,326
584,340461476,1000,7502,356,2752,4394,10580,10074,249022,326280,163140,2601,103,0,0,992,0,746,308,0,26346.8,0.0823513,103,103,0,4394,2752,85,271,1787,711,103,5932,1530,13339,13579707,0,0,243,333
585,340461476,1000,7559,349,2722,4488,10490,10090,248570,324560,162280,2553,94,0,0,1025,0,724,244,0,26798.8,0.0807489,94,94,0,4488,2722,84,265,1731,728,94,5869,1541,13355,13595163,0,0,239,330
586,340461476,1000,7607,351,2721,4535,10422,10076,249037,323120,161560,2531,119,0,0,1005,0,690,267,0,26331.8,0.0825695,119,119,0,4535,2721,86,265,1743,669,119,5840,1507,13188,13682718,0,0,230,332
587,340461476,1000,7669,378,2715,4576,10386,10119,248665,329200,164600,2574,95,0,0,998,0,691,245,0,26703.8,0.0814922,95,95,0,4576,2715,86,292,1787,692,95,5755,1612,13121,14646576,0,0,250,360
588,340461476,1000,7684,388,2711,4585,10330,10115,248549,338200,169100,2600,116,0,0,956,0,677,264,0,26819.8,0.0811171,116,116,0,4585,2711,91,297,1779,705,116,5786,1663,13248,14940424,0,0,259,369
589,340461476,1000,7663,396,2661,4606,10301,10163,249043,333200,166600,2535,123,0,0,980,0,750,251,0,26325.8,0.0793014,123,123,0,4606,2661,87,309,1731,681,123,5690,1773,13056,15522078,0,0,268,379
590,340461476,1000,7632,390,2688,4554,10233,10199,248342,336000,168000,2566,106,0,0,994,0,762,263,0,27026.8,0.0790089,106,106,0,4554,2688,81,309,1770,690,106,5658,1725,13114,15022058,0,0,260,384
591,340461476,1000,7663,387,2686,4590,10270,10235,249068,344560,172280,2649,131,0,0,972,0,663,278,0,26300.8,0.0804368,131,131,0,4590,2686,85,302,1839,679,131,5680,1674,13122,14965660,0,0,262,374
592,340461476,1000,7679,365,2669,4645,10233,10304,248766,327160,163580,2534,113,0,0,986,0,701,269,0,26602.8,0.0763314,113,113,0,4645,2669,101,264,1753,668,113,5522,1571,12791,14374899,0,0,248,360
593,340461476,1000,7723,362,2699,4662,10268,10250,248295,337000,168500,2577,108,0,0,992,0,700,248,0,27073.8,0.0813142,108,108,0,4662,2699,104,258,1780,689,108,5561,1640,12786,14533373,0,0,250,353
594,340461476,1000,7725,366,2671,4688,10245,10168,249065,348800,174400,2637,122,0,0,1013,0,729,282,0,26303.8,0.0803375,122,122,0,4688,2671,96,270,1826,689,122,5534,1593,12696,14504354,0,0,246,352
595,340461476,1000,7761,380,2665,4716,10250,10158,248488,333640,166820,2588,103,0,0,1027,0,718,273,0,26880.8,0.0754121,103,103,0,4716,2665,112,268,1801,684,103,5440,1681,12420,14830485,0,0,269,370
596,340461476,1000,7761,362,2635,4764,10265,10264,248386,340200,170100,2615,113,0,0,981,0,716,265,0,26982.8,0.0805681,113,113,0,4764,2635,100,262,1806,696,113,5393,1594,12343,13889871,0,0,258,358
597,340461476,1000,7735,354,2592,4789,10243,10366,248769,344280,172140,2610,128,0,0,956,0,727,255,0,26599.8,0.0793144,128,128,0,4789,2592,95,259,1828,654,128,5296,1583,12157,13198377,0,0,263,354
598,340461476,1000,7745,352,2578,4815,10261,10321,248863,334880,167440,2521,82,0,0,1005,0,748,247,0,26505.8,0.077262,82,82,0,4815,2578,102,250,1753,686,82,5249,1492,11898,12195763,0,0,245,333
599,340461476,1000,7664,351,2550,4763,10325,10486,248539,341120,170560,2623,111,0,0,948,0,744,285,0,26829.8,0.07915,111,111,0,4763,2550,110,241,1858,654,111,5171,1383,11695,12133438,0,0,237,327
600,340461476,1000,7594,330,2534,4730,10415,10398,249121,346720,173360,2552,110,0,0,978,0,761,287,0,26247.8,0.0786519,110,110,0,4730,2534,97,233,1817,625,110,5149,1212,11605,11248635,0,0,209,305
601,340461476,1000,7689,321,2532,4836,10468,10297,248579,330720,165360,2545,89,0,0,1039,0,700,244,0,26789.8,0.075703,89,89,0,4836,2532,90,231,1797,659,89,5106,1214,11497,11092581,0,0,218,288
602,340461476,1000,7639,326,2516,4797,10450,10305,248705,336600,168300,2639,104,0,0,932,0,712,270,0,26663.8,0.0810043,104,104,0,4797,2516,88,238,1883,652,104,5093,1228,11435,10827543,0,0,223,285
603,340461476,1000,7703,334,2521,4848,10518,10187,248594,337640,168820,2549,100,0,0,1019,0,690,265,0,26774.8,0.0792149,100,100,0,4848,2521,102,232,1819,630,100,5125,1259,11519,11334051,0,0,221,297
604,340461476,1000,7621,326,2522,4773,10535,10203,248599,332360,166180,2591,95,0,0,959,0,739,302,0,26769.8,0.0792997,95,95,0,4773,2522,107,219,1854,642,95,5165,1196,11523,11509714,0,0,216,290
605,340461476,1000,7614,314,2547,4753,10555,10175,248792,347560,173780,2610,106,0,0,966,0,694,279,0,26576.8,0.0805444,106,106,0,4753,2547,104,210,1861,643,106,5234,1122,11519,11179520,0,0,202,283
606,340461476,1000,7606,320,2554,4732,10605,10217,248573,329120,164560,2503,91,0,0,970,0,730,248,0,26795.8,0.0764666,91,91,0,4732,2554,106,214,1772,640,91,5299,1158,11677,11624230,0,0,203,291
607,340461476,1000,7642,342,2520,4780,10604,10164,248532,335560,167780,2529,88,0,0,1013,0,715,262,0,26836.8,0.0814164,88,88,0,4780,2520,118,224,1797,644,88,5318,1259,11608,12373932,0,0,224,307
608,340461476,1000,7643,337,2545,4761,10600,10275,248852,345920,172960,2653,118,0,0,990,0,723,266,0,26516.8,0.079976,118,118,0,4761,2545,110,227,1895,640,118,5392,1263,11765,11890898,0,0,215,313
609,340461476,1000,7692,328,2529,4835,10580,10101,249142,327080,163540,2519,94,0,0,998,0,692,257,0,26226.8,0.0766557,94,94,0,4835,2529,106,222,1805,620,94,5403,1224,11663,11292617,0,0,216,295
610,340461476,1000,7712,325,2554,4833,10522,10190,248430,337800,168900,2581,97,0,0,953,0,677,256,0,26938.8,0.0801845,97,97,0,4833,2554,108,217,1854,630,97,5416,1168,11758,11242777,0,0,213,292
611,340461476,1000,7697,317,2574,4806,10468,10198,248628,352360,176180,2616,103,0,0,980,0,738,257,0,26740.8,0.0797476,103,103,0,4806,2574,112,205,1825,688,103,5432,1156,11884,11150469,0,0,213,291
612,340461476,1000,7664,319,2526,4819,10520,10042,249028,334080,167040,2556,94,0,0,992,0,747,278,0,26340.8,0.0758904,94,94,0,4819,2526,117,202,1833,629,94,5321,1131,11686,11011774,0,0,218,289
613,340461476,1000,7557,319,2489,4749,10437,10251,248446,336000,168000,2576,97,0,0,954,0,770,291,0,26922.8,0.0788456,97,97,0,4749,2489,116,203,1832,647,97,5286,1104,11625,11293642,0,0,215,282
614,340461476,1000,7567,331,2428,4808,10459,10084,249230,338000,169000,2543,107,0,0,1025,0,756,259,0,26138.8,0.0801272,107,107,0,4808,2428,117,214,1777,659,107,5162,1197,11354,11784407,0,0,227,291
615,340461476,1000,7553,317,2409,4827,10434,10139,248713,326480,163240,2574,94,0,0,999,0,749,264,0,26655.8,0.0773336,94,94,0,4827,2409,103,214,1848,632,94,5117,1209,11394,11122275,0,0,223,281
616,340461476,1000,7577,311,2403,4863,10453,10216,248579,323880,161940,2522,90,0,0,971,0,698,249,0,26789.8,0.0816459,90,90,0,4863,2403,99,212,1817,615,90,5065,1163,11233,10559825,0,0,208,271
617,340461476,1000,7599,298,2391,4910,10465,10172,248931,337480,168740,2561,91,0,0,1012,0,710,280,0,26437.8,0.082715,91,91,0,4910,2391,93,205,1859,611,91,5010,1128,11141,9803867,0,0,194,270
618,340461476,1000,7516,295,2408,4813,10361,10299,248768,336200,168100,2567,103,0,0,953,0,764,272,0,26600.8,0.0783387,103,103,0,4813,2408,95,200,1863,601,103,4945,1118,10852,10359253,0,0,201,274
619,340461476,1000,7499,289,2366,4844,10381,10311,248526,321920,160960,2468,84,0,0,985,0,754,248,0,26842.8,0.0791218,84,84,0,4844,2366,87,202,1770,614,84,4856,1090,10752,9912944,0,0,190,271
620,340461476,1000,7564,297,2343,4924,10442,10270,248428,329080,164540,2539,80,0,0,1015,0,705,245,0,26940.8,0.0833833,80,80,0,4924,2343,96,201,1859,600,80,4790,1261,10672,10288234,0,0,203,286
621,340461476,1000,7557,297,2365,4895,10449,10163,248696,337880,168940,2591,100,0,0,958,0,724,241,0,26672.8,0.0818669,100,100,0,4895,2365,100,197,1900,591,100,4812,1271,10651,10486628,0,0,198,297
622,340461476,1000,7608,292,2354,4962,10446,10164,248896,328720,164360,2495,90,0,0,971,0,685,235,0,26472.8,0.0789415,90,90,0,4962,2354,104,188,1816,589,90,4735,1231,10448,10641983,0,0,193,298
623,340461476,1000,7657,304,2359,4994,10385,10103,248964,332240,166120,2539,85,0,0,1043,0,722,272,0,26404.8,0.0805328,85,85,0,4994,2359,110,194,1845,609,85,4698,1221,10544,10595301,0,0,200,303
624,340461476,1000,7596,313,2351,4932,10395,10133,248585,340320,170160,2624,100,0,0,980,0,764,277,0,26783.8,0.0794749,100,100,0,4932,2351,114,199,1930,594,100,4668,1267,10586,10753353,0,0,204,318
625,340461476,1000,7587,318,2331,4938,10311,10153,248709,332200,166100,2525,89,0,0,965,0,723,251,0,26659.8,0.0787017,89,89,0,4938,2331,119,199,1860,576,89,4575,1244,10394,10740816,0,0,223,313
626,340461476,1000,7653,320,2325,5008,10292,10160,248667,330720,165360,2545,101,0,0,999,0,677,256,0,26701.8,0.0802521,101,101,0,5008,2325,119,201,1858,586,101,4620,1249,10562,10793731,0,0,220,318
627,340461476,1000,7655,316,2334,5005,10295,10245,248270,343560,171780,2581,93,0,0,992,0,739,251,0,27098.8,0.0807382,93,93,0,5005,2334,113,203,1906,582,93,4613,1186,10487,10651466,0,0,200,313
628,340461476,1000,7625,305,2390,4930,10265,10107,248926,329800,164900,2543,83,0,0,1001,0,767,264,0,26442.8,0.0788763,83,83,0,4930,2390,104,201,1874,586,83,4652,1175,10644,10657678,0,0,191,307
629,340461476,1000,7617,304,2443,4870,10293,10084,248704,336280,168140,2558,93,0,0,947,0,704,251,0,26664.8,0.0801781,93,93,0,4870,2443,101,203,1858,607,93,4768,1158,10846,11061905,0,0,193,300
630,340461476,1000,7569,292,2462,4815,10347,10221,248405,344160,172080,2564,97,0,0,935,0,715,268,0,26963.8,0.0792933,97,97,0,4815,2462,92,200,1861,606,97,4833,1123,11012,10478226,0,0,183,285
631,340461476,1000,7603,286,2483,4834,10380,10151,248666,332840,166420,2516,90,0,0,1025,0,729,262,0,26702.8,0.0783466,90,90,0,4834,2483,89,197,1806,620,90,4909,1054,11129,10076600,0,0,189,272
632,340461476,1000,7591,285,2504,4802,10368,10207,248852,334760,167380,2623,82,0,0,965,0,723,254,0,26516.8,0.080227,82,82,0,4802,2504,87,198,1883,658,82,4881,1054,11176,9694684,0,0,187,265
633,340461476,1000,7592,284,2502,4806,10346,10248,248816,330760,165380,2494,86,0,0,936,0,721,214,0,26552.8,0.0792112,86,86,0,4806,2502,75,209,1814,594,86,4915,1016,11278,9691414,0,0,177,268
634,340461476,1000,7669,287,2467,4915,10392,10132,248359,327600,163800,2492,83,0,0,1029,0,715,237,0,27009.8,0.080278,83,83,0,4915,2467,84,203,1782,627,83,4921,1005,11279,9580459,0,0,182,265
635,340461476,1000,7604,286,2403,4915,10411,10161,248922,350200,175100,2658,86,0,0,971,0,726,310,0,26446.8,0.0824473,86,86,0,4915,2403,86,200,1883,689,86,4746,1005,10771,9801917,0,0,179,258
