SIM_TIME,YEAR,NODE_ID,REL_ID,REL_TYPE (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_IP,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMSIZED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_IP,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMSIZED,DEST_STI,DEST_SUPERSPREADER
134,1960.87,1,1168,0,0,8197,1,0,9403.82,"",1,1,1,0,0,0,0,9364.82,10575,1,1,6567.87,"",1,1,1,0,0,0,0
134,1960.87,1,1319,1,0,14133,1,0,7666.18,"",1,1,1,0,0,0,0,7640.18,11175,1,1,6104.09,"",1,1,1,0,0,0,0
134,1960.87,1,79,0,0,11668,1,1,6090.23,"",1,1,1,0,0,0,0,6084.23,11921,1,0,9356.73,"",1,1,1,0,0,0,0
134,1960.87,1,422,1,0,12160,1,0,6652.69,"",1,1,1,0,0,0,0,6518.69,15845,1,1,6287.61,"",1,1,1,0,0,0,0
134,1960.87,1,868,1,0,3771,1,0,6649.61,"",1,1,1,0,0,0,0,6637.61,16130,1,1,6202.38,"",1,1,1,0,0,0,0
134,1960.87,1,261,0,0,14380,1,0,7869.97,"",1,1,1,0,0,0,0,7753.97,17356,1,1,5943.87,"",1,1,1,0,0,0,0
135,1960.87,1,331,1,0,8299,1,0,9992.76,"",1,1,1,0,0,0,0,9881.76,4631,1,1,7309.43,"",1,1,1,0,0,0,0
135,1960.87,1,960,1,0,1551,1,0,8235.6,"",1,1,1,0,0,0,0,8176.6,6474,1,1,6271.31,"",1,1,1,0,0,0,0
135,1960.87,1,1555,1,0,11963,1,0,9886.01,"",1,1,1,0,0,0,0,9880.01,7649,1,1,7102.97,"",1,1,1,0,0,0,0
135,1960.87,1,793,0,0,4721,1,0,9010.53,"",1,1,1,0,0,0,0,8936.53,8755,1,1,6615.71,"",1,1,1,0,0,0,0
135,1960.87,1,264,1,0,10934,1,1,7906.99,"",1,1,1,0,0,0,0,7790.99,8792,1,0,6431.97,"",1,1,1,0,0,0,0
135,1960.87,1,642,1,0,16470,1,0,8349.24,"",1,1,1,0,0,0,0,8263.24,8927,1,1,6101.93,"",1,1,1,0,0,0,0
135,1960.87,1,121,1,0,8348,1,1,6986.95,"",1,1,1,0,0,0,0,6979.95,9821,1,0,12073.6,"",1,1,1,0,0,0,0
135,1960.87,1,295,1,0,16313,1,1,8055.9,"",1,1,1,0,0,0,0,7941.9,10492,1,0,6974.78,"",1,1,1,0,0,0,0
135,1960.87,1,174,0,0,10042,1,0,8631.82,"",1,1,1,0,0,0,0,8509.82,11572,1,1,6050.95,"",1,1,1,0,0,0,0
135,1960.87,1,1592,1,0,5921,1,1,5564.28,"",1,1,1,0,0,0,0,5560.28,12015,1,0,6516.66,"",1,1,1,0,0,0,0
135,1960.87,1,1184,1,0,16113,1,0,8823.28,"",1,1,1,0,0,0,0,8784.28,17238,1,1,7294.79,"",1,1,1,0,0,0,0
136,1960.87,1,369,1,0,17180,1,0,7167.54,"",1,1,1,0,0,0,0,7149.54,343,1,1,7230.29,"",1,1,1,0,0,0,0
136,1960.87,1,983,0,0,10004,1,1,6987.56,"",1,1,1,0,0,0,0,6960.56,1345,1,0,6585.36,"",1,1,1,0,0,0,0
136,1960.87,1,1151,0,0,13565,1,0,6640.84,"",1,1,1,0,0,0,0,6598.84,1824,1,1,5936.58,"",1,1,1,0,0,0,0
136,1960.87,1,1317,1,0,6447,1,0,10080.5,"",1,1,1,0,0,0,0,10052.5,2491,1,1,6294.04,"",1,1,1,0,0,0,0
136,1960.87,1,954,0,0,3837,1,1,6553.48,"",1,1,1,0,0,0,0,6535.48,4594,1,0,5660.25,"",1,1,1,0,0,0,0
136,1960.87,1,1425,1,0,12971,1,1,6116.97,"",1,1,1,0,0,0,0,6098.97,6877,1,0,6891.84,"",1,1,1,0,0,0,0
136,1960.87,1,887,1,0,15078,1,1,6344.79,"",1,1,1,0,0,0,0,6322.79,7055,1,0,6722.89,"",1,1,1,0,0,0,0
136,1960.87,1,1065,0,0,6524,1,0,8739.49,"",1,1,1,0,0,0,0,8688.49,7388,1,1,5739.61,"",1,1,1,0,0,0,0
136,1960.87,1,303,0,0,11902,1,0,7206.41,"",1,1,1,0,0,0,0,7193.41,9126,1,1,5823.14,"",1,1,1,0,0,0,0
136,1960.87,1,1137,0,0,9744,1,0,6959.06,"",1,1,1,0,0,0,0,6944.06,10175,1,1,7152.29,"",1,1,1,0,0,0,0
136,1960.87,1,44,0,0,2861,1,1,5724.82,"",1,1,1,0,0,0,0,5709.82,10249,1,0,8725.61,"",1,1,1,0,0,0,0
136,1960.87,1,1410,0,0,519,1,0,6265.36,"",1,2,2,0,0,0,0,6245.36,10859,1,1,5983.19,"",1,1,1,0,0,0,0
136,1960.87,1,301,0,0,5944,1,0,6728.67,"",1,1,1,0,0,0,0,6713.67,11117,1,1,9238.39,"",1,1,1,0,0,0,0
136,1960.87,1,1023,0,0,13492,1,1,6499.47,"",1,1,1,0,0,0,0,6486.47,11640,1,0,6057.18,"",1,1,1,0,0,0,0
136,1960.87,1,641,1,0,5083,1,1,7924.86,"",1,1,1,0,0,0,0,7836.86,12369,1,0,6594.43,"",1,1,1,0,0,0,0
136,1960.87,1,919,0,0,10995,1,1,8225.87,"",1,1,1,0,0,0,0,8161.87,16763,1,0,6179.3,"",1,1,1,0,0,0,0
137,1960.88,1,294,1,0,12532,1,1,7010.92,"",1,1,1,0,0,0,0,6999.92,731,1,0,13548.2,"",1,1,1,0,0,0,0
137,1960.88,1,1502,1,0,16917,1,0,8006.45,"",1,2,2,0,0,0,0,7994.45,927,1,1,7307.16,"",1,1,1,0,0,0,0
137,1960.88,1,20,0,0,7722,1,1,6372.97,"",1,1,1,0,0,0,0,6356.97,1369,1,0,6647.37,"",1,1,1,0,0,0,0
137,1960.88,1,1541,0,0,2989,1,0,8311.24,"",1,1,1,0,0,0,0,8302.24,2754,1,1,6228.52,"",1,1,1,0,0,0,0
137,1960.88,1,1639,0,0,15321,1,0,7020.66,"",1,2,2,0,0,0,0,7002.66,5655,1,1,7291.17,"",1,1,1,0,0,0,0
137,1960.88,1,12,0,0,11209,1,0,10397.3,"",1,1,1,0,0,0,0,10369.3,7849,1,1,7345.77,"",1,1,1,0,0,0,0
137,1960.88,1,609,0,0,3544,1,0,9345.08,"",1,1,1,0,0,0,0,9254.08,8625,1,1,7295.42,"",1,1,1,0,0,0,0
137,1960.88,1,63,0,0,9997,1,1,6200.36,"",1,1,1,0,0,0,0,6190.36,14977,1,0,9743.08,"",1,1,1,0,0,0,0
137,1960.88,1,168,1,0,2116,1,0,6600.24,"",1,1,1,0,0,0,0,6584.24,15088,1,1,7518.24,"",1,1,1,0,0,0,0
137,1960.88,1,246,1,0,8991,1,1,6959.02,"",1,1,1,0,0,0,0,6946.02,16275,1,0,5008.75,"",1,1,1,0,0,0,0
137,1960.88,1,1496,0,0,16540,1,0,8651.68,"",1,2,2,0,0,0,0,8639.68,16444,1,1,5655.81,"",1,1,1,0,0,0,0
137,1960.88,1,324,1,0,9362,1,1,5879.26,"",1,1,1,0,0,0,0,5854.26,16796,1,0,8176.62,"",1,1,1,0,0,0,0
137,1960.88,1,340,0,0,12210,1,0,8700.84,"",1,1,1,0,0,0,0,8587.84,16897,1,1,6168.43,"",1,1,1,0,0,0,0
137,1960.88,1,603,0,0,5450,1,1,7808.61,"",1,1,1,0,0,0,0,7716.61,16991,1,0,5659.75,"",1,1,1,0,0,0,0
138,1960.88,1,1359,0,0,2892,1,0,10178.1,"",1,1,1,0,0,0,0,10153.1,816,1,1,6601.29,"",1,1,1,0,0,0,0
138,1960.88,1,929,0,0,4849,1,0,8084.35,"",1,1,1,0,0,0,0,8021.35,2984,1,1,6236.03,"",1,1,1,0,0,0,0
138,1960.88,1,543,0,0,1534,1,1,6319.04,"",1,1,1,0,0,0,0,6310.04,4110,1,0,5624.99,"",1,1,1,0,0,0,0
138,1960.88,1,116,0,0,14857,1,1,6136.45,"",1,1,1,0,0,0,0,6122.45,4810,1,0,6012,"",1,1,1,0,0,0,0
138,1960.88,1,273,0,0,1231,1,0,8333.73,"",1,1,1,0,0,0,0,8214.73,5124,1,1,5976.34,"",1,1,1,0,0,0,0
138,1960.88,1,572,1,0,15203,1,0,5148.54,"",1,1,1,0,0,0,0,5053.54,8146,1,1,7379.32,"",1,1,1,0,0,0,0
138,1960.88,1,1570,0,0,12984,1,1,7075.84,"",1,1,1,0,0,0,0,6937.84,15643,1,0,6404.78,"",1,1,1,0,0,0,0
138,1960.88,1,1416,1,0,6072,1,1,6753.82,"",1,1,1,0,0,0,0,6731.82,16980,1,0,7344.23,"",1,1,1,0,0,0,0
138,1960.88,1,1654,1,0,189,1,0,6353.42,"",1,1,1,0,0,0,0,6215.42,17339,1,1,7114.2,"",1,1,1,0,0,0,0
139,1960.88,1,213,1,0,5262,1,1,7227.81,"",1,1,1,0,0,0,0,7223.81,4825,1,0,8357.98,"",1,1,1,0,0,0,0
139,1960.88,1,785,0,0,16750,1,0,7147.4,"",1,1,1,0,0,0,0,7129.4,6475,1,1,7180.01,"",1,1,1,0,0,0,0
139,1960.88,1,172,0,0,5537,1,1,7292.34,"",1,1,1,0,0,0,0,7272.34,6654,1,0,7555.36,"",1,1,1,0,0,0,0
139,1960.88,1,879,1,0,1006,1,0,7297.84,"",1,1,1,0,0,0,0,7273.84,6943,1,1,5879.58,"",1,1,1,0,0,0,0
139,1960.88,1,1569,0,0,10304,1,0,11074.6,"",1,1,1,0,0,0,0,11066.6,6981,1,1,5865.75,"",1,1,1,0,0,0,0
139,1960.88,1,501,1,0,11735,1,0,9923.83,"",1,1,1,0,0,0,0,9821.83,7677,1,1,7006.36,"",1,1,1,0,0,0,0
139,1960.88,1,1659,0,0,7350,1,1,7709.22,"",1,2,2,0,0,0,0,7621.22,8045,1,0,11283.3,"",1,1,1,0,0,0,0
139,1960.88,1,758,0,0,10177,1,0,8784.03,"",1,1,1,0,0,0,0,8703.03,10555,1,1,7373.3,"",1,1,1,0,0,0,0
139,1960.88,1,1664,1,0,13696,1,1,6220.33,"",1,2,2,0,0,0,0,6198.33,10768,1,0,5895.32,"",1,1,1,0,0,0,0
139,1960.88,1,204,0,0,12697,1,0,9458.07,"",1,1,1,0,0,0,0,9453.07,11200,1,1,6588.06,"",1,1,1,0,0,0,0
139,1960.88,1,23,0,0,16091,1,1,6930.45,"",1,1,1,0,0,0,0,6916.45,13170,1,0,6530.98,"",1,1,1,0,0,0,0
139,1960.88,1,902,1,0,2495,1,0,8198.88,"",1,1,1,0,0,0,0,8129.88,13315,1,1,6697.1,"",1,1,1,0,0,0,0
139,1960.88,1,60,0,0,7866,1,0,6992.14,"",1,1,1,0,0,0,0,6975.14,14091,1,1,6259.4,"",1,1,1,0,0,0,0
139,1960.88,1,757,0,0,4342,1,0,7639.7,"",1,1,1,0,0,0,0,7558.7,14738,1,1,5881.46,"",1,1,1,0,0,0,0
139,1960.88,1,534,0,0,11037,1,1,6464.3,"",1,1,1,0,0,0,0,6440.3,15615,1,0,7325,"",1,1,1,0,0,0,0
139,1960.88,1,68,1,0,2211,1,1,7004.93,"",1,1,1,0,0,0,0,6977.93,15628,1,0,10380.8,"",1,1,1,0,0,0,0
139,1960.88,1,1073,1,0,256,1,1,6003.72,"",1,1,1,0,0,0,0,5949.72,15949,1,0,6813.86,"",1,1,1,0,0,0,0
140,1960.88,1,1670,0,0,2609,0,1,5883.38,"",1,1,1,0,0,0,0,5743.38,5091,1,0,6021.94,"",1,1,1,0,0,0,0
140,1960.88,1,1205,0,0,13830,1,1,6222.77,"",1,1,1,0,0,0,0,6197.77,5177,1,0,6554.01,"",1,1,1,0,0,0,0
140,1960.88,1,1465,0,0,10368,1,1,6759.4,"",1,1,1,0,0,0,0,6620.4,10309,1,0,5649.67,"",1,1,1,0,0,0,0
140,1960.88,1,1252,1,0,4886,1,0,8664.66,"",1,1,1,0,0,0,0,8625.66,13905,1,1,6997.43,"",1,1,1,0,0,0,0
140,1960.88,1,452,1,0,17076,1,0,8074.65,"",1,1,1,0,0,0,0,7967.65,14754,1,1,6660.52,"",1,1,1,0,0,0,0
140,1960.88,1,1450,1,0,10804,1,0,8515.82,"",1,1,1,0,0,0,0,8494.82,17149,1,1,5804.42,"",1,1,1,0,0,0,0
141,1960.89,1,137,1,0,13418,1,1,7296.14,"",1,1,1,0,0,0,0,7279.14,2220,1,0,8577.46,"",1,1,1,0,0,0,0
141,1960.89,1,673,1,0,14143,1,0,9416.29,"",1,1,1,0,0,0,0,9326.29,3684,1,1,6934.44,"",1,1,1,0,0,0,0
141,1960.89,1,1686,0,0,17325,1,0,8154.8,"",1,2,2,0,0,0,0,8047.8,4121,1,1,6922.71,"",1,1,1,0,0,0,0
141,1960.89,1,583,1,0,16194,1,0,8140.47,"",1,1,1,0,0,0,0,8043.47,8378,1,1,5990.6,"",1,1,1,0,0,0,0
141,1960.89,1,264,1,0,8792,1,0,6437.97,"",1,1,1,0,0,0,0,6431.97,10934,1,1,7913.99,"",1,1,1,0,0,0,0
141,1960.89,1,265,1,0,7960,1,1,7217.47,"",1,1,1,0,0,0,0,7197.47,11847,1,0,8155.68,"",1,1,1,0,0,0,0
141,1960.89,1,1217,0,0,11333,1,1,6686.54,"",1,1,1,0,0,0,0,6676.54,14201,1,0,6521.81,"",1,1,1,0,0,0,0
141,1960.89,1,1422,1,0,5566,1,1,5916.27,"",1,1,1,0,0,0,0,5900.27,15897,1,0,6260.9,"",1,1,1,0,0,0,0
141,1960.89,1,1008,0,0,9982,1,0,10456.9,"",1,1,1,0,0,0,0,10395.9,16033,1,1,6068.53,"",1,1,1,0,0,0,0
141,1960.89,1,183,1,0,12701,1,1,5880.78,"",1,1,1,0,0,0,0,5870.78,16931,1,0,10108.5,"",1,1,1,0,0,0,0
142,1960.89,1,756,0,0,10370,1,1,6299.08,"",1,1,1,0,0,0,0,6278.08,3991,1,0,6510.75,"",1,1,1,0,0,0,0
142,1960.89,1,144,0,0,15150,1,1,6328.51,"",1,1,1,0,0,0,0,6318.51,6346,1,0,7667.78,"",1,1,1,0,0,0,0
142,1960.89,1,590,0,0,7027,1,0,8970.99,"",1,1,1,0,0,0,0,8873.99,6496,1,1,6238.86,"",1,1,1,0,0,0,0
142,1960.89,1,373,1,0,12997,1,1,7241.13,"",1,1,1,0,0,0,0,7217.13,7107,1,0,9162.76,"",1,1,1,0,0,0,0
142,1960.89,1,540,1,0,15077,1,1,8197.46,"",1,1,1,0,0,0,0,8095.46,9106,1,0,9032.35,"",1,2,2,0,0,0,0
142,1960.89,1,422,1,0,15845,1,1,6294.61,"",1,1,1,0,0,0,0,6287.61,12160,1,0,6660.69,"",1,1,1,0,0,0,0
142,1960.89,1,460,0,0,15802,1,0,6002.2,"",1,1,1,0,0,0,0,5982.2,14253,1,1,7174.84,"",1,1,1,0,0,0,0
142,1960.89,1,176,0,0,10882,1,0,6111.29,"",1,1,1,0,0,0,0,6102.29,15779,1,1,7358.95,"",1,1,1,0,0,0,0
142,1960.89,1,659,0,0,15213,1,1,6037.31,"",1,1,1,0,0,0,0,6005.31,15821,1,0,6975.95,"",1,1,1,0,0,0,0
142,1960.89,1,953,0,0,1899,1,0,9695.42,"",1,1,1,0,0,0,0,9629.42,16393,1,1,7219.91,"",1,1,1,0,0,0,0
143,1960.89,1,1560,0,0,4458,1,0,17138.2,"",1,1,1,0,0,0,0,17125.2,1711,1,1,6464.85,"",1,1,1,0,0,0,0
143,1960.89,1,405,1,0,665,1,1,6433.73,"",1,1,1,0,0,0,0,6406.73,5051,1,0,8425.39,"",1,1,1,0,0,0,0
143,1960.89,1,707,1,0,65,1,0,7986.07,"",1,1,1,0,0,0,0,7896.07,7291,1,1,6427.41,"",1,1,1,0,0,0,0
143,1960.89,1,694,1,0,7452,1,1,6852.65,"",1,1,1,0,0,0,0,6836.65,8604,1,0,7438.9,"",1,1,1,0,0,0,0
143,1960.89,1,173,0,0,4885,1,1,6052.19,"",1,1,1,0,0,0,0,6039.19,9675,1,0,5587.24,"",1,1,1,0,0,0,0
143,1960.89,1,241,0,0,8942,1,1,6718.29,"",1,1,1,0,0,0,0,6706.29,15398,1,0,17488.8,"",1,1,1,0,0,0,0
143,1960.89,1,706,1,0,4531,1,1,6197.91,"",1,1,1,0,0,0,0,6107.91,17196,1,0,7030.51,"",1,1,1,0,0,0,0
144,1960.89,1,298,1,0,15418,1,0,6573.61,"",1,1,1,0,0,0,0,6548.61,1108,1,1,7477.47,"",1,1,1,0,0,0,0
144,1960.89,1,1715,1,0,2246,1,1,6164.26,"",1,2,2,0,0,0,0,6142.26,5001,1,0,7385.52,"",1,1,1,0,0,0,0
144,1960.89,1,464,0,0,49,1,0,9232.83,"",1,1,1,0,0,0,0,9122.83,5363,1,1,6731.9,"",1,1,1,0,0,0,0
144,1960.89,1,585,1,0,2677,1,0,9645.69,"",1,1,1,0,0,0,0,9544.69,7471,1,1,6841.3,"",1,1,1,0,0,0,0
144,1960.89,1,198,1,0,12685,1,1,6160.56,"",1,1,1,0,0,0,0,6135.56,15663,1,0,9219.69,"",1,1,1,0,0,0,0
145,1960.9,1,1670,0,0,5091,1,0,6025.94,"",1,1,1,0,0,0,0,6021.94,2609,1,1,5888.38,"",1,1,1,0,0,0,0
145,1960.9,1,377,0,0,4302,1,1,7347.98,"",1,1,1,0,0,0,0,7327.98,3258,1,0,9735.98,"",1,1,1,0,0,0,0
145,1960.9,1,1192,0,0,5907,1,0,9491,"",1,1,1,0,0,0,0,9443,6599,1,1,7382.91,"",1,1,1,0,0,0,0
145,1960.9,1,470,0,0,3287,1,1,8201.71,"",1,1,1,0,0,0,0,8090.71,13333,1,0,6969.9,"",1,1,1,0,0,0,0
145,1960.9,1,295,1,0,10492,1,0,6984.78,"",1,1,1,0,0,0,0,6974.78,16313,1,1,8066.9,"",1,1,1,0,0,0,0
146,1960.9,1,1737,1,0,6712,1,1,5631.9,"",1,2,2,0,0,0,0,5606.9,2033,1,0,7704.21,"",1,1,1,0,0,0,0
146,1960.9,1,1160,0,0,6509,1,0,8994.09,"",1,1,1,0,0,0,0,8942.09,16877,1,1,6935.51,"",1,1,1,0,0,0,0
146,1960.9,1,452,1,0,14754,1,1,6666.52,"",1,1,1,0,0,0,0,6660.52,17076,1,0,8081.65,"",1,1,1,0,0,0,0
147,1960.9,1,1166,0,0,5973,1,0,8208.79,"",1,1,1,0,0,0,0,8157.79,3605,1,1,6006.31,"",1,1,1,0,0,0,0
147,1960.9,1,936,1,0,17139,1,0,6148.35,"",1,1,1,0,0,0,0,6122.35,3951,1,1,7168.06,"",1,1,1,0,0,0,0
147,1960.9,1,1465,0,0,10309,1,0,5656.67,"",1,1,1,0,0,0,0,5649.67,10368,1,1,6767.4,"",1,1,1,0,0,0,0
147,1960.9,1,216,0,0,9870,1,1,5769.26,"",1,1,1,0,0,0,0,5722.26,12884,1,0,6980.04,"",1,1,1,0,0,0,0
147,1960.9,1,1615,1,0,6941,1,0,6999.6,"",1,1,1,0,0,0,0,6986.6,13491,1,1,6064.8,"",1,1,1,0,0,0,0
148,1960.91,1,1654,1,0,17339,1,1,7123.2,"",1,1,1,0,0,0,0,7114.2,189,1,0,6363.42,"",1,1,1,0,0,0,0
148,1960.91,1,1748,0,0,8297,1,0,8247.97,"",1,2,2,0,0,0,0,8194.97,2818,1,1,9444.39,"",1,2,2,0,0,0,0
148,1960.91,1,150,1,0,5739,1,0,7429.31,"",1,1,1,0,0,0,0,7389.31,4515,1,1,7512.65,"",1,1,1,0,0,0,0
148,1960.91,1,925,0,0,16229,1,0,6277.31,"",1,1,1,0,0,0,0,6251.31,13286,1,1,5731.97,"",1,1,1,0,0,0,0
148,1960.91,1,344,0,0,15928,1,0,7214.8,"",1,1,1,0,0,0,0,7199.8,13347,1,1,8088.54,"",1,1,1,0,0,0,0
148,1960.91,1,293,0,0,938,1,1,6041.86,"",1,1,1,0,0,0,0,6012.86,15705,1,0,9719.82,"",1,1,1,0,0,0,0
148,1960.91,1,1147,0,0,2972,1,0,7650.74,"",1,1,1,0,0,0,0,7595.74,16492,1,1,6471.24,"",1,1,1,0,0,0,0
149,1960.91,1,192,0,0,13245,1,0,6370.52,"",1,1,1,0,0,0,0,6342.52,7221,1,1,7780.59,"",1,1,1,0,0,0,0
149,1960.91,1,854,0,0,7379,1,1,5753.74,"",1,1,1,0,0,0,0,5722.74,9496,1,0,6496.67,"",1,1,1,0,0,0,0
149,1960.91,1,1570,0,0,15643,1,0,6414.78,"",1,1,1,0,0,0,0,6404.78,12984,1,1,7086.84,"",1,1,1,0,0,0,0
149,1960.91,1,1763,1,0,276,1,0,9001.38,"",1,2,2,0,0,0,0,8937.38,13379,1,1,6521.53,"",1,1,1,0,0,0,0
149,1960.91,1,1546,1,0,11318,1,0,8495.67,"",1,1,1,0,0,0,0,8473.67,13651,1,1,6530.99,"",1,1,1,0,0,0,0
149,1960.91,1,759,1,0,12216,1,0,10433,"",1,1,1,0,0,0,0,10342,16840,1,1,6028.33,"",1,1,1,0,0,0,0
